,epoch_index,epoch_start_sample,epoch_end_sample,epoch_start_sec,epoch_end_sec,ecg_mean,ecg_std,bp_mean,bp_std,eeg_c4_a1_mean,eeg_c4_a1_std,resp_sum_mean,resp_sum_std,eeg_o2_a1_mean,eeg_o2_a1_std,resp_nasal_mean,resp_nasal_std,eeg_c3_o1_mean,eeg_c3_o1_std,resp_chest_mean,resp_chest_std,eog_mean,eog_std,emg_mean,emg_std,resp_abdominal_mean,resp_abdominal_std,eog_right_mean,eog_right_std,sv_mean,sv_std,so2_mean,so2_std,resp_abdomen_mean,resp_abdomen_std,event_tokens_A,event_tokens_A A A,event_tokens_A X,event_tokens_CA,event_tokens_CAA,event_tokens_CAA CAA,event_tokens_CAA CAA L,event_tokens_CAA HA,event_tokens_CAA L,event_tokens_CAA X,event_tokens_H,event_tokens_H CA,event_tokens_H H,event_tokens_H HA,event_tokens_H L,event_tokens_H LA,event_tokens_H X,event_tokens_HA,event_tokens_HA CA,event_tokens_HA CAA,event_tokens_HA H,event_tokens_HA HA,event_tokens_HA L,event_tokens_HA X,event_tokens_L,event_tokens_L A,event_tokens_L CAA,event_tokens_L H,event_tokens_L HA,event_tokens_L HA LA,event_tokens_L L,event_tokens_L L L,event_tokens_L LA,event_tokens_L OA,event_tokens_L X,event_tokens_LA,event_tokens_LA H,event_tokens_LA HA,event_tokens_LA HA LA,event_tokens_LA L,event_tokens_LA LA,event_tokens_LA X,event_tokens_OA,event_tokens_OA L,event_tokens_OA OA,event_tokens_OA X,event_tokens_X,event_tokens_X A,event_tokens_X CA,event_tokens_X CAA,event_tokens_X H,event_tokens_X L,event_tokens_X LA,event_tokens_X OA,event_tokens_X X
eeg_c4_a1_std,-0.004966439167329753,-0.007147919172309663,-0.007147919172309663,-0.007147919172309663,-0.007147919172309663,0.16275891767963735,0.09649853085445025,-0.09672124941907566,-0.1690738428617384,-0.3251024741485579,1.0,0.06979944980709524,0.06898542986990583,0.0,0.0,0.18761256116953878,0.11353760655794273,0.0,0.0,0.0723810065056377,-0.012487061194122146,-0.021694663672769617,-0.15935990752643034,-0.4225178499930014,-0.22334415431565952,0.04298698958861065,-0.0066877485361602805,-0.16739255423373098,-0.04771663447629229,0.0,0.0,0.0,0.0,0.0,0.0,-0.05106462803661233,0.0,0.0,0.00400310275674146,0.010153029417405797,0.0,0.0,0.0,0.0,0.0,0.04093759261791625,0.0,0.012113817869495664,0.017575895722681322,0.0,0.07498044245860498,0.0,0.05274541626351897,0.0,0.0,0.0,0.0,0.0,0.0,0.06996394561997744,-0.013895639855648935,0.0,0.0,0.033243310802049224,0.033437036389473755,0.06960824453474003,0.05149935245211544,0.09001173198314776,-0.0321003298362445,0.0,0.24122221459056797,0.02279726588994948,0.042635271303799745,0.03597484158473509,0.06532113547205681,0.16731871052891278,0.0,-0.4454220860394066,0.040319923986851754,-0.09522120567907619,0.0,0.08470442101772137,0.0,0.0,0.0,0.0,-0.011752213389546146,0.0,-0.0028864297240304144,0.012904798742170024
resp_sum_mean,-0.06512439362454026,-0.06492738210130046,-0.06492738210130046,-0.06492738210130046,-0.06492738210130046,0.0061404211565946505,-0.01637924545860633,-0.020171237510987518,-0.0096308739029772,-0.004058042512862636,0.06979944980709524,1.0,0.2693982621044422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008492481772324647,-0.010180146078682163,0.0,0.0,0.0,0.0,0.0,-0.05414875248282884,0.0,0.021886321942251204,-0.034727599195970446,0.0,0.02877841292670499,0.0,-0.08194136773152863,0.0,0.0,0.0,0.0,0.0,0.0,0.03785678125698353,0.0,0.0,0.0,-0.057828803025251015,0.06046337263915767,0.10601322187203885,0.0013042179546647332,0.019117258303807873,0.0,0.0,0.13418725238031212,0.04143220966693858,0.0020960645699968925,-0.05832278482785851,0.08832607117142104,0.038170914624189874,0.0,0.0,0.0,0.0,0.0,-0.0041034172032611395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resp_sum_std,-0.04629043040893301,-0.04690949361408515,-0.04690949361408515,-0.04690949361408515,-0.04690949361408515,0.008267646847364411,-0.004703167518522496,-0.011385952860326077,0.0045092387577420285,-0.0008244506934478725,0.06898542986990583,0.2693982621044422,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00861662741815722,-2.7176043990075182e-05,0.0,0.0,0.0,0.0,0.0,-0.08753806366527021,0.0,-0.021000613493044024,0.03535520641035546,0.0,0.08079469435592598,0.0,-0.03246581632620105,0.0,0.0,0.0,0.0,0.0,0.0,0.003287716750451742,0.0,0.0,0.0,-0.05805932786646785,0.061385472004025,0.030060865341351613,-0.08218902075021149,0.05362924104848095,0.0,0.0,0.11195837817982465,0.04336524699260238,0.0008850050406653547,0.0602987120382885,0.029765984820357666,0.03663186741675003,0.0,0.0,0.0,0.0,0.0,4.518939170929539e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeg_o2_a1_mean,-0.0015496467546115742,-0.0021738310521195216,-0.0021738310521195216,-0.0021738310521195216,-0.0021738310521195216,0.003825676696005649,-0.006570279391941585,0.005722999459378351,0.0026960103672028454,0.0,0.0,0.0,0.0,1.0,-0.07588856629257923,0.012033397345525264,0.001342277666837028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01518328642853905,0.0,-0.0723030330463762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019114686534350916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02585065452822329,0.034756309468369655,0.0,0.04155458432210371,0.0,0.0,-0.0351984501002005,0.0,-0.020344527852835782,0.0,-0.041331652002779114,-0.017865162564327165,-0.051460327907779324,0.0,0.0,0.0,0.0,0.0,0.00316816000830018,0.0,0.0,0.0,-0.00247928618472996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026817195158196243
eeg_o2_a1_std,-0.047155027207795734,-0.04618759059710763,-0.04618759059710763,-0.04618759059710763,-0.04618759059710763,0.018936091095712766,0.04904209310881305,-0.0040596708708924775,0.10696389216809025,0.0,0.0,0.0,0.0,-0.07588856629257923,1.0,0.01980867274559743,0.024155045377118895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04377939798421541,0.0,0.07017987937977145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03952690638748932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05708514529864376,-0.03570245344834194,0.0,-0.04200044896075289,0.0,0.0,-0.0181987590902685,0.0,-0.020043210106249622,0.0,0.04115330614731944,0.0062962234356259295,0.050750530281465124,0.0,0.0,0.0,0.0,0.0,-0.0031472134958486085,0.0,0.0,0.0,0.05320581743592976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008574792160502784
resp_nasal_mean,-0.10346729022695347,-0.09637697091338791,-0.09637697091338791,-0.09637697091338791,-0.09637697091338791,0.3675596537549211,-0.06035340304526881,-0.29341106313281523,-0.27555594022686475,-0.005546270241548427,0.18761256116953878,0.0,0.0,0.012033397345525264,0.01980867274559743,1.0,-0.17560630791063414,-0.32502597892337864,0.4217622553560033,0.016654715514371237,-0.20649742347657243,0.004120347974227287,0.00805586082246068,-0.003352499996067941,0.007882884577037123,0.06799657375400887,-0.17970302392137297,0.10852761954315744,0.07042112227366432,0.1777269984881589,-0.22656177039599545,-0.16009373880105854,-0.02969312260717337,-0.004580056219301959,0.000682447019707327,-0.03976739998682254,0.015115101492819348,-0.018535415961056137,0.04642610805708979,0.02574259796465515,-0.010873341121049514,0.024524700248230603,0.0024952808510943585,0.05176699466727077,-0.0067808854523122375,0.07794336311612046,0.025741185273962484,0.032902387643461574,0.021167004850309583,0.03138823579880871,0.0,-0.005356442547694479,0.17312131917773027,-0.008573189977152477,0.016431599119739102,0.01939692469897228,0.017247847311100527,0.03211046501142632,0.01664124357667326,0.005055162119332405,-0.04326398625355518,0.027706040779822028,0.016776619573696878,0.0,0.0,-0.019982809650452907,0.0,-0.013199825868698856,-0.009887546628701985,0.00430413016312326,0.006203259269222193,-0.01687911943692739,0.0,0.0,0.003563619658598829,-0.0036256236119423238,-0.016563880983731877,-0.2057206542842956,0.011513291731070623,-0.03779560814245933,-0.025361109026489383,-0.06671313792590024,0.012337029479316978,0.01172465876666323,-0.008756439307392245,0.015912369520109954,0.025921266200143046,0.0,0.015888191904755603,0.04611566467686895
resp_nasal_std,-0.08047050349680313,-0.08325902877303804,-0.08325902877303804,-0.08325902877303804,-0.08325902877303804,-0.0004784534232191815,0.24682430178081763,0.39537984548101107,0.25712224394122934,-0.05334012458193694,0.11353760655794273,0.0,0.0,0.001342277666837028,0.024155045377118895,-0.17560630791063414,1.0,0.20674789201252614,-0.06887966772978726,0.13637040978936638,0.15104323516534232,0.01905405139080987,0.059102124604471236,-0.23902281771190867,-0.2104969085529529,0.09657735140698387,0.17382166773960275,-0.19223141348456868,-0.07645190970720762,-0.01582819468381346,0.06909884596339712,-0.017877830420216064,0.11738932886270405,0.018351348008164608,0.05041917027201943,0.03331177237464228,-0.016339842914482712,0.02479354592142715,-0.05636904849352357,0.0072485022788649454,0.01732917856213485,-0.02715341354527383,0.03290184690349918,-0.0284230607114383,-0.026660529801052688,0.07870772551914741,-2.1125305923858557e-05,0.033563078150905236,0.009798580890215557,-0.0012248226112769446,0.0,0.026342311653801333,0.0757773621360879,0.014189077485154092,0.009798580890215557,0.025730365346751705,0.045480440752056026,0.015347534753683242,0.03225081975460812,0.0357533288801712,0.03134042864672549,0.010484981467977024,-0.014913509118998854,0.0,0.0,0.03418515853500625,0.0,0.012340563403443843,-0.01578721568611355,0.023064617341933453,0.02138310479496552,0.015569350465883758,0.0,0.0,0.0072318319261097195,-0.004260179851745842,-0.014084526387895062,-0.2989501934183979,-0.005048948115802195,-0.04602668494009487,0.01241170883175058,0.07654322697972636,-0.018400993117589307,0.025644890570536396,-0.02212875795524184,0.039249620399312755,0.019063419187355286,0.0,0.009574317595193019,0.0035383716646094267
eeg_c3_o1_mean,0.041813613915409206,0.039609961011653004,0.039609961011653004,0.039609961011653004,0.039609961011653004,0.03308270511335925,0.3743094613957041,0.23647386425246872,0.3220894877830552,0.0,0.0,0.0,0.0,0.0,0.0,-0.32502597892337864,0.20674789201252614,1.0,-0.0298904271360011,0.12609848769843598,-0.045635358199548476,0.0,0.0,0.18701372809633432,0.14281818083874548,0.07942096618124278,0.16250666308073367,0.19680584569051168,0.12417911459523262,-0.35522902546528823,0.35321235258486017,0.0199193620955413,0.008860400768726847,-0.00016273177804251794,-0.020030718357746457,0.018906794607080852,0.016552827026913124,0.0,-0.04862199116881352,0.01516979826887386,0.02559125354376698,-0.02137947403019035,0.02723067617844872,-0.061236213836870994,0.02712908488048924,0.003838278928549917,-0.008035950408013835,0.00742657924787497,0.000856318302025868,-0.03341388966272366,0.0,0.013980706971850906,-0.13585865152376692,0.026357426582159654,-0.03529254716206613,0.0157927425634182,0.020682937848270747,-0.02372263922046161,0.002362868273663294,-0.09042512673572325,0.0,-0.021591301798359257,-0.02706140593238891,0.0,0.0,0.0038204876948977305,0.0,0.0025501493618242683,0.0,0.018323464074982095,-0.03533715593248893,0.0,0.0,0.0,0.0,-0.006276333547379304,-0.01795996862974943,-0.08902609503924427,0.0,0.0,0.01991181020787721,0.2001789751591507,0.017869185300534184,0.011226871712952044,0.03954843236753546,0.022003061909323465,-0.00020195455330455504,-0.014646377113392964,0.006090345474612551,0.09839039029599378
eeg_c3_o1_std,-0.12594403329568465,-0.10427101831168172,-0.10427101831168172,-0.10427101831168172,-0.10427101831168172,0.20136959330557253,0.1288887821372562,-0.17044915703930882,-0.10401316845921706,0.0,0.0,0.0,0.0,0.0,0.0,0.4217622553560033,-0.06887966772978726,-0.0298904271360011,1.0,0.05994922763777067,-0.11864346607067261,0.0,0.0,0.19105508576773236,0.15303584378306073,0.02933640364357443,-0.16661108164097102,0.20141980829487624,0.15736647726384112,0.18071405463877627,-0.30098965792440385,-0.027567701293529194,-0.0038951886186342657,-0.025190497540699835,0.020828860058183997,0.014458137045028163,-0.016068649262823694,0.0,-0.02244774408645083,-0.07046817352630268,-0.03168440913310944,0.01364776048499715,0.013509382143829962,-0.0009884452421867476,-0.013208974394016089,-0.028049763048797565,0.008142953738148249,0.0357353928441192,-0.009838922526373377,0.016645779229787997,0.0,-0.041828527649866214,-0.14328175427782566,-0.015130554861415908,-0.007567057644617536,0.013246124186292297,-0.003577917045760136,0.01746294415329559,0.03333764786958172,0.15296518906854245,0.0,0.013965502137086883,0.023697298305084016,0.0,0.0,-0.0050522917605913785,0.0,-0.0029307033817193673,0.0,0.0033291558459575994,0.031034943077162577,0.0,0.0,0.0,0.0,0.0002658968121589369,-0.021863651774745987,-0.03726011845299417,0.0,0.0,-0.02832439870057058,0.07353790335442716,-0.010954521719665117,-0.013889849362779804,0.017355940819022943,-0.018028970410570607,0.024643504354297796,0.02588837936788262,-0.010205916084195476,0.09178782159732968
resp_chest_mean,0.06582491471984248,0.06548298455983748,0.06548298455983748,0.06548298455983748,0.06548298455983748,-0.07505751195378738,0.022767897295005942,-0.06904367844104373,-0.09808732893955564,0.20462264513677306,0.0723810065056377,0.0,0.0,0.0,0.0,0.016654715514371237,0.13637040978936638,0.12609848769843598,0.05994922763777067,1.0,0.03615262659512433,-0.007574486804342795,-0.005477848911438466,-0.0893806559439146,-0.1254304875546476,0.0,0.0,0.08276548946964865,0.0492901287918341,-0.11188005688325815,-0.11179864240712248,-0.052996114328221676,0.0007562315777856844,0.0,0.0,0.0,0.0,0.0,-0.10384024646034169,-0.11512230871471894,0.0,-0.04584836022598882,0.0,-0.08224131853808114,0.0,-0.035339176804589145,0.0,0.0,0.0,0.0,0.0,0.0,-0.08974947660726804,0.0,-0.025861470141661392,0.0,-0.03269856075989243,0.0,0.0,0.022762885935419388,0.0,0.0,0.0,0.0,0.0,0.011510351510925356,0.0,0.0,0.0,0.0,0.01189654196274812,0.0,0.0,0.0,0.023390677534870504,-0.008466507092093874,0.04211444944858142,0.022158256955906064,0.06283604798827587,0.0,0.0,0.13131697915333787,0.0,0.0,0.0,0.0,0.04504936497504526,0.0,0.0,0.0
resp_chest_std,0.0705829153786822,0.07149826595121041,0.07149826595121041,0.07149826595121041,0.07149826595121041,-0.036930510053059994,0.10844511089911965,0.24328502813157313,0.06812288611144529,-0.11754423443173957,-0.012487061194122146,0.0,0.0,0.0,0.0,-0.20649742347657243,0.15104323516534232,-0.045635358199548476,-0.11864346607067261,0.03615262659512433,1.0,-0.01802996101117924,0.07386093162098104,-0.1097403256969449,-0.0857423992862027,0.0,0.0,-0.21649915560219213,-0.1196532165430644,-0.09378940225888702,-0.0938701113656444,-0.05708343014344615,0.010440369063568353,0.0,0.0,0.0,0.0,0.0,-0.08958703776757826,-0.08846823061092873,0.0,-0.046432577558508346,0.0,-0.03642667577591903,0.0,-0.009255123783171275,0.0,0.0,0.0,0.0,0.0,0.0,0.15279088193499307,0.0,0.025802794089156204,0.0,0.03246313621268168,0.0,0.0,-0.009892113286052906,0.0,0.0,0.0,0.0,0.0,-0.01096314850930038,0.0,0.0,0.0,0.0,-0.011197000963477685,0.0,0.0,0.0,-0.02105288032334624,-0.008407643775115239,0.0424700599988107,-0.014714359831127543,-0.0018143055594099092,0.0,0.0,-0.03949906325800994,0.0,0.0,0.0,0.0,0.013146108198738514,0.0,0.0,0.0
eog_mean,-0.013621012956570647,-0.01362767964726804,-0.01362767964726804,-0.01362767964726804,-0.01362767964726804,0.0009114679609883587,0.007212083605269388,0.011239898399487592,0.01183546404570997,-3.080788801808763e-05,-0.021694663672769617,0.0,0.0,0.0,0.0,0.004120347974227287,0.01905405139080987,0.0,0.0,-0.007574486804342795,-0.01802996101117924,1.0,0.14000737552422604,0.0011485859385154166,0.00796362368444169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006054489741814247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00630184589415264,0.0,0.0,0.0,0.0,0.0,-0.02227933530412335,0.0,0.0,0.0,0.0,-0.007619044550243328,0.0,0.0,0.0,0.04368497114056528,0.0,0.0,0.00014942652353623937,0.12511287689506997,0.0,0.0,-0.0118569399929721,0.0,0.0,0.0,0.0,0.08856202888760666,0.0,0.0,0.0
eog_std,-0.02917227726298962,-0.029194608628028286,-0.029194608628028286,-0.029194608628028286,-0.029194608628028286,0.002713649123869176,0.02080175630203536,0.0371731298550139,0.041037888582079636,0.00042364674644002076,-0.15935990752643034,0.0,0.0,0.0,0.0,0.00805586082246068,0.059102124604471236,0.0,0.0,-0.005477848911438466,0.07386093162098104,0.14000737552422604,1.0,0.005209779002358766,0.018884005626093277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005999212442226218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04392480643179151,0.0,0.0,0.0,0.0,0.0,0.021924568806176752,0.0,0.0,0.0,0.0,0.02259872407205034,0.0,0.0,0.0,0.04382665210363642,0.0,0.0,0.007793660530384729,0.0016358988564225958,0.0,0.0,-0.0471907633437045,0.0,0.0,0.0,0.0,0.08868805093552103,0.0,0.0,0.0
emg_mean,-0.03997863805313223,-0.03793085994225941,-0.03793085994225941,-0.03793085994225941,-0.03793085994225941,0.13007317660940013,-0.28576023719941585,-0.250868883366418,0.1683286145079625,-0.017548460280149666,-0.4225178499930014,0.0,0.0,0.0,0.0,-0.003352499996067941,-0.23902281771190867,0.18701372809633432,0.19105508576773236,-0.0893806559439146,-0.1097403256969449,0.0011485859385154166,0.005209779002358766,1.0,0.6847640591988216,-0.05358291281532045,-0.06580952123199155,0.619276810046856,0.33149459288146166,0.0,0.0,0.0,0.0,0.0,0.0,0.0260966138041169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018621330555673124,0.0,0.0,0.0,0.0,0.0,0.0,-0.1884345122686281,0.0,-0.020068549170516085,0.0,-0.025477479855974785,0.0,0.0,-0.007445653607974612,0.014711701342346358,0.0,0.0,0.0,0.0,-0.007483436379905423,0.0,0.0,0.035232393334329835,0.0,-0.0043815889324048335,0.0,0.0,0.0,-0.014933437338987228,-0.006513597026332514,-0.03311228213806272,0.47802996145430854,-0.04217243911215472,0.11583876713746505,0.0,-0.19952585511817086,0.0,0.0,0.0,0.0,-0.029166347707612346,0.0,0.03473873652866373,-0.0018570440209216364
emg_std,0.037107232329793814,0.03991342483338371,0.03991342483338371,0.03991342483338371,0.03991342483338371,0.11043610985443025,-0.23816956774593967,-0.1422887344798886,0.248640853230406,-0.06891890578182212,-0.22334415431565952,0.0,0.0,0.0,0.0,0.007882884577037123,-0.2104969085529529,0.14281818083874548,0.15303584378306073,-0.1254304875546476,-0.0857423992862027,0.00796362368444169,0.018884005626093277,0.6847640591988216,1.0,-0.03155385164228702,-0.03851590934319199,0.507570227122877,0.3243856993475618,0.0,0.0,0.0,0.0,0.0,0.0,0.015469337078881047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018091644171180723,0.0,0.0,0.0,0.0,0.0,0.0,-0.15778386002237466,0.0,-0.018443475303637123,0.0,-0.025511276017902547,0.0,0.0,-0.009334153334162883,0.01797989711725331,0.0,0.0,0.0,0.0,-0.00901391981934596,0.0,0.0,0.03573351052285712,0.0,-0.005148119727099261,0.0,0.0,0.0,-0.01628313470833289,-0.006628980744469225,-0.03361339932678685,0.3495146512473756,-0.04822433405460582,0.09993525781501983,0.0,-0.1273970596419333,0.0,0.0,0.0,0.0,-0.03209906094711751,0.0,0.0017809028657706336,0.020137919374490575
resp_abdominal_mean,0.0016473612421182369,0.002573317774899422,0.002573317774899422,0.002573317774899422,0.002573317774899422,-0.06220895176003029,-0.10601003898561635,-0.0784304794433981,-0.052827616309783325,-0.04283781627684234,0.04298698958861065,0.0,0.0,0.0,0.0,0.06799657375400887,0.09657735140698387,0.07942096618124278,0.02933640364357443,0.0,0.0,0.0,0.0,-0.05358291281532045,-0.03155385164228702,1.0,0.16539561527846428,-0.07397442777493694,-0.051722407952300486,-0.41484325138816197,0.34394612618546555,-0.0820100295297736,0.11757898855098989,0.0,0.0,-0.018464197235906813,0.0,0.0,0.06573580412844914,0.09961519631949077,-0.0031340680087997247,0.0,0.013727776410382605,0.012875293814996946,0.0,0.007751514792938837,0.020730577856215925,0.0,0.0,0.0173273511307618,0.0,-0.003539369142310491,0.07269955911688128,0.0,0.034119907473537124,0.012965621285261865,0.0,0.02077820698397288,0.05682963557048996,-0.06639900483244258,0.010493748102660568,0.030037586249092654,0.033322577062357285,0.0,0.0,-0.005478765977639939,0.0,-0.017119250910906866,-0.023858329436639177,0.0,-0.058794809401450474,0.0,0.0,0.0,0.0,-0.00530648839647368,0.0,-0.29440935117835443,0.0,-0.011353993850505555,0.024834887733975148,0.1434526728214308,0.0,0.0,0.0,0.01134592889724131,-0.009219716457852103,-0.028084469654420713,0.02390046525219557,0.007356715660300623
resp_abdominal_std,-0.044256301089612225,-0.0471517583545393,-0.0471517583545393,-0.0471517583545393,-0.0471517583545393,-0.12507829142437424,0.20395256436369535,0.18881485105627546,0.25085945773933943,-0.06944691828938221,-0.0066877485361602805,0.0,0.0,0.0,0.0,-0.17970302392137297,0.17382166773960275,0.16250666308073367,-0.16661108164097102,0.0,0.0,0.0,0.0,-0.06580952123199155,-0.03851590934319199,0.16539561527846428,1.0,-0.0720902144708451,-0.03620807185151834,-0.1665892518033104,0.15655804402659085,-0.1429014714906841,0.13987490707107836,0.0,0.0,-0.050083617894558285,0.0,0.0,0.04483471931973615,0.08341860878205715,0.023505510065997937,0.0,-0.013542493538586031,-0.011941100466220106,0.0,0.00978333016056733,0.01653921461360363,0.0,0.0,-0.011230690547715982,0.0,0.027634305226501142,0.013784582517884052,0.0,-0.03536452079830565,-0.012972499598941048,0.0,-0.018170512239279436,0.01539990421143974,-0.08538024720555724,-0.014991068718086526,-0.031199353878682,0.024406089415382783,0.0,0.0,0.007127878754589296,0.0,-0.014033210229213675,-0.019817398551111018,0.0,-0.05575916087058299,0.0,0.0,0.0,0.0,0.004161951683508769,0.0,0.03200316806168703,0.0,0.030987293023649446,0.028555911591065665,-0.00553706839066571,0.0,0.0,0.0,0.013817020981102632,-0.008528659099950939,-0.02848856274297353,-0.02948177813045442,-0.033022642958257645
eog_right_mean,0.009192040253906332,0.010804942188591083,0.010804942188591083,0.010804942188591083,0.010804942188591083,0.08185547657460292,-0.2668281979421029,-0.27636699611510995,0.08886991844680779,0.17554676013520942,-0.16739255423373098,0.0,0.0,0.0,0.0,0.10852761954315744,-0.19223141348456868,0.19680584569051168,0.20141980829487624,0.08276548946964865,-0.21649915560219213,0.0,0.0,0.619276810046856,0.507570227122877,-0.07397442777493694,-0.0720902144708451,1.0,0.3690038111978561,0.0,0.0,0.0,0.0,0.0,0.0,0.016076123899097423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017931331092820676,0.0,0.0,0.0,0.0,0.0,0.0,-0.19999373702155285,0.0,-0.018850181573689374,0.0,-0.02629378780603818,0.0,0.0,-0.0021940675955311236,0.017210255272744376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03769529109745137,0.0,0.0026042169226701923,0.0,0.0,0.0,0.0,-0.00716193918239011,-0.034224157668445346,0.32273012732415707,0.0,0.07669487555182244,0.0,-0.0876132729658094,0.0,0.0,0.0,0.0,0.0,0.0,0.03884919262139713,0.02161244243443841
eog_right_std,-0.02966319451835302,-0.029409836969389272,-0.029409836969389272,-0.029409836969389272,-0.029409836969389272,0.049471437867084155,-0.2008886024864741,-0.16683018427603175,0.09002907265362076,0.051294721935511815,-0.04771663447629229,0.0,0.0,0.0,0.0,0.07042112227366432,-0.07645190970720762,0.12417911459523262,0.15736647726384112,0.0492901287918341,-0.1196532165430644,0.0,0.0,0.33149459288146166,0.3243856993475618,-0.051722407952300486,-0.03620807185151834,0.3690038111978561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013557475736311948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012421204319361197,0.0,0.0,0.0,0.0,0.0,0.0,-0.15022552507109288,0.0,0.02152296850880924,0.0,-0.026481927454194858,0.0,0.0,0.0071816353408386,0.015260775026316785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03588867778490417,0.0,0.003003530183527649,0.0,0.0,0.0,0.0,-0.006934576032314485,-0.032782926822749,0.18944170261548796,0.0,0.03809065256516392,0.0,-0.02372913259347318,0.0,0.0,0.0,0.0,0.0,0.0,0.0038685074117140797,0.013453902937757431
sv_mean,-0.13520204743612907,-0.12029701565155268,-0.12029701565155268,-0.12029701565155268,-0.12029701565155268,-0.003793821604861188,0.10663449439438955,-0.017133936289976486,0.10073320411153491,0.0,0.0,0.0,0.0,0.0,0.0,0.1777269984881589,-0.01582819468381346,-0.35522902546528823,0.18071405463877627,-0.11188005688325815,-0.09378940225888702,0.0,0.0,0.0,0.0,-0.41484325138816197,-0.1665892518033104,0.0,0.0,1.0,-0.29972002843673473,0.18765805471495797,0.12522320147143026,0.022490497549333334,0.10754149102048438,0.0,0.0,0.0,-0.012645301059037538,-0.04946166836850981,-0.05218028884803619,0.03346429633606833,0.011334578827605342,0.06989813344847777,0.0,-0.008199337424752592,-0.01659265067854724,-0.008870748148789118,0.018429975229696464,-0.0116963418217515,0.0,-0.0013590819722457729,-0.12889761632510502,0.0,-0.0031403030419315204,-0.036642368574815815,0.00721262528059493,0.033197909754266626,0.0007139001512761288,0.046042333391537967,0.0,-0.02330199004328253,-0.029343815309851914,0.0,0.0,0.006810683314493665,0.0,-0.0011390739152007975,0.0,0.0,0.05197310714587576,0.0,0.0,0.0,0.0,0.005450234937235212,0.0,0.19531678150129347,0.0,0.0,-0.0321806365938217,-0.06002007655079133,0.0,0.0,0.0,-0.002465022053821003,0.010964316490015879,0.028365314582144224,0.0,0.005970255183170029
