column,category,frequency,proportion_pct
hypnogram_file,sleep-cassette/SC4321EC-Hypnogram.edf,2689,0.5876
hypnogram_file,sleep-cassette/SC4741EA-Hypnogram.edf,2689,0.5876
hypnogram_file,sleep-cassette/SC4121EC-Hypnogram.edf,2685,0.5867
hypnogram_file,sleep-cassette/SC4422EA-Hypnogram.edf,2682,0.586
hypnogram_file,sleep-cassette/SC4751EC-Hypnogram.edf,2680,0.5856
hypnogram_file,sleep-cassette/SC4542FW-Hypnogram.edf,2680,0.5856
hypnogram_file,sleep-cassette/SC4641EP-Hypnogram.edf,2680,0.5856
hypnogram_file,sleep-cassette/SC4701EC-Hypnogram.edf,2679,0.5854
hypnogram_file,sleep-cassette/SC4452FW-Hypnogram.edf,2670,0.5834
hypnogram_file,sleep-cassette/SC4311EC-Hypnogram.edf,2670,0.5834
hypnogram_file,sleep-cassette/SC4202EC-Hypnogram.edf,2670,0.5834
hypnogram_file,sleep-cassette/SC4252EU-Hypnogram.edf,2665,0.5823
hypnogram_file,sleep-cassette/SC4661EJ-Hypnogram.edf,2664,0.5821
hypnogram_file,sleep-cassette/SC4762EG-Hypnogram.edf,2662,0.5817
hypnogram_file,sleep-cassette/SC4742EC-Hypnogram.edf,2650,0.579
hypnogram_file,sleep-cassette/SC4001EC-Hypnogram.edf,2650,0.579
hypnogram_file,sleep-cassette/SC4611EG-Hypnogram.edf,2644,0.5777
hypnogram_file,sleep-cassette/SC4301EC-Hypnogram.edf,2644,0.5777
hypnogram_file,sleep-cassette/SC4111EC-Hypnogram.edf,2641,0.5771
hypnogram_file,sleep-cassette/SC4232EV-Hypnogram.edf,2635,0.5758
hypnogram_file,sleep-cassette/SC4082EP-Hypnogram.edf,2634,0.5755
hypnogram_file,sleep-cassette/SC4582GP-Hypnogram.edf,2634,0.5755
hypnogram_file,sleep-cassette/SC4401EC-Hypnogram.edf,2630,0.5747
hypnogram_file,sleep-cassette/SC4702EA-Hypnogram.edf,2624,0.5734
hypnogram_file,sleep-cassette/SC4161EC-Hypnogram.edf,2621,0.5727
hypnogram_file,sleep-cassette/SC4441EC-Hypnogram.edf,2620,0.5725
hypnogram_file,sleep-cassette/SC4322EC-Hypnogram.edf,2616,0.5716
hypnogram_file,sleep-cassette/SC4151EC-Hypnogram.edf,2616,0.5716
hypnogram_file,sleep-cassette/SC4621EV-Hypnogram.edf,2612,0.5707
hypnogram_file,sleep-cassette/SC4761EP-Hypnogram.edf,2610,0.5703
hypnogram_file,sleep-cassette/SC4122EV-Hypnogram.edf,2606,0.5694
hypnogram_file,sleep-cassette/SC4192EV-Hypnogram.edf,2605,0.5692
hypnogram_file,sleep-cassette/SC4531EM-Hypnogram.edf,2602,0.5686
hypnogram_file,sleep-cassette/SC4672GV-Hypnogram.edf,2580,0.5637
hypnogram_file,sleep-cassette/SC4041EC-Hypnogram.edf,2569,0.5613
hypnogram_file,sleep-cassette/SC4352FV-Hypnogram.edf,2530,0.5528
hypnogram_file,sleep-cassette/SC4732EJ-Hypnogram.edf,2519,0.5504
hypnogram_file,sleep-cassette/SC4752EM-Hypnogram.edf,2470,0.5397
hypnogram_file,sleep-cassette/SC4271FC-Hypnogram.edf,2440,0.5332
hypnogram_file,sleep-cassette/SC4812GV-Hypnogram.edf,2414,0.5275
hypnogram_file,sleep-cassette/SC4811GG-Hypnogram.edf,2402,0.5249
hypnogram_file,sleep-cassette/SC4721EC-Hypnogram.edf,2342,0.5117
hypnogram_file,sleep-cassette/SC4362FC-Hypnogram.edf,2266,0.4951
hypnogram_file,sleep-cassette/SC4772GC-Hypnogram.edf,2242,0.4899
hypnogram_file,sleep-cassette/SC4492GJ-Hypnogram.edf,2135,0.4665
hypnogram_file,sleep-cassette/SC4092EC-Hypnogram.edf,2044,0.4466
hypnogram_file,sleep-cassette/SC4592GY-Hypnogram.edf,2040,0.4458
hypnogram_file,sleep-telemetry/ST7042JO-Hypnogram.edf,1130,0.2469
hypnogram_file,sleep-telemetry/ST7011JP-Hypnogram.edf,1092,0.2386
hypnogram_file,sleep-telemetry/ST7211JJ-Hypnogram.edf,1077,0.2353
hypnogram_file,sleep-telemetry/ST7161JM-Hypnogram.edf,1057,0.231
hypnogram_file,sleep-telemetry/ST7152JA-Hypnogram.edf,1045,0.2283
hypnogram_file,sleep-telemetry/ST7101JE-Hypnogram.edf,1042,0.2277
hypnogram_file,sleep-telemetry/ST7012JP-Hypnogram.edf,1040,0.2272
hypnogram_file,sleep-telemetry/ST7052JA-Hypnogram.edf,1034,0.2259
hypnogram_file,sleep-telemetry/ST7221JA-Hypnogram.edf,1033,0.2257
hypnogram_file,sleep-telemetry/ST7121JE-Hypnogram.edf,1026,0.2242
hypnogram_file,sleep-telemetry/ST7241JO-Hypnogram.edf,1021,0.2231
hypnogram_file,sleep-telemetry/ST7051JA-Hypnogram.edf,1018,0.2224
hypnogram_file,sleep-telemetry/ST7111JE-Hypnogram.edf,1017,0.2222
hypnogram_file,sleep-telemetry/ST7212JJ-Hypnogram.edf,1010,0.2207
hypnogram_file,sleep-telemetry/ST7061JR-Hypnogram.edf,1008,0.2203
hypnogram_file,sleep-telemetry/ST7041JO-Hypnogram.edf,1007,0.22
hypnogram_file,sleep-telemetry/ST7172JA-Hypnogram.edf,1005,0.2196
hypnogram_file,sleep-telemetry/ST7162JM-Hypnogram.edf,988,0.2159
hypnogram_file,sleep-telemetry/ST7102JE-Hypnogram.edf,980,0.2141
hypnogram_file,sleep-telemetry/ST7112JE-Hypnogram.edf,978,0.2137
hypnogram_file,sleep-telemetry/ST7182JR-Hypnogram.edf,967,0.2113
hypnogram_file,sleep-telemetry/ST7081JW-Hypnogram.edf,966,0.2111
hypnogram_file,sleep-telemetry/ST7171JA-Hypnogram.edf,964,0.2106
hypnogram_file,sleep-telemetry/ST7181JR-Hypnogram.edf,959,0.2095
hypnogram_file,sleep-telemetry/ST7191JR-Hypnogram.edf,955,0.2087
hypnogram_file,sleep-telemetry/ST7062JR-Hypnogram.edf,952,0.208
hypnogram_file,sleep-telemetry/ST7222JA-Hypnogram.edf,951,0.2078
hypnogram_file,sleep-telemetry/ST7122JE-Hypnogram.edf,945,0.2065
hypnogram_file,sleep-telemetry/ST7022JM-Hypnogram.edf,944,0.2063
hypnogram_file,sleep-telemetry/ST7091JE-Hypnogram.edf,943,0.2061
hypnogram_file,sleep-telemetry/ST7242JO-Hypnogram.edf,939,0.2052
hypnogram_file,sleep-telemetry/ST7082JW-Hypnogram.edf,931,0.2034
hypnogram_file,sleep-telemetry/ST7192JR-Hypnogram.edf,931,0.2034
hypnogram_file,sleep-telemetry/ST7092JE-Hypnogram.edf,923,0.2017
hypnogram_file,sleep-telemetry/ST7201JO-Hypnogram.edf,921,0.2012
hypnogram_file,sleep-telemetry/ST7021JM-Hypnogram.edf,920,0.201
hypnogram_file,sleep-telemetry/ST7072JA-Hypnogram.edf,914,0.1997
hypnogram_file,sleep-telemetry/ST7202JO-Hypnogram.edf,898,0.1962
hypnogram_file,sleep-telemetry/ST7151JA-Hypnogram.edf,897,0.196
hypnogram_file,sleep-telemetry/ST7142JE-Hypnogram.edf,873,0.1908
hypnogram_file,sleep-telemetry/ST7131JR-Hypnogram.edf,859,0.1877
hypnogram_file,sleep-telemetry/ST7141JE-Hypnogram.edf,858,0.1875
hypnogram_file,sleep-telemetry/ST7132JR-Hypnogram.edf,852,0.1862
hypnogram_file,sleep-telemetry/ST7071JA-Hypnogram.edf,821,0.1794
recording_id,SC4482F0,2880,0.6293
recording_id,SC4481F0,2880,0.6293
recording_id,SC4572F0,2873,0.6278
recording_id,SC4272F0,2870,0.6271
recording_id,SC4651E0,2860,0.6249
recording_id,SC4152E0,2859,0.6247
recording_id,SC4102E0,2857,0.6243
recording_id,SC4622E0,2856,0.6241
recording_id,SC4462F0,2854,0.6236
recording_id,SC4371F0,2850,0.6227
recording_id,SC4632E0,2848,0.6223
recording_id,SC4012E0,2848,0.6223
recording_id,SC4182E0,2842,0.621
recording_id,SC4372F0,2840,0.6206
recording_id,SC4652E0,2838,0.6201
recording_id,SC4571F0,2836,0.6197
recording_id,SC4062E0,2830,0.6184
recording_id,SC4002E0,2829,0.6182
recording_id,SC4662E0,2820,0.6162
recording_id,SC4031E0,2820,0.6162
recording_id,SC4712E0,2820,0.6162
recording_id,SC4591G0,2819,0.616
recording_id,SC4282G0,2814,0.6149
recording_id,SC4131E0,2814,0.6149
recording_id,SC4802G0,2810,0.614
recording_id,SC4552F0,2810,0.614
recording_id,SC4071E0,2810,0.614
recording_id,SC4822G0,2810,0.614
recording_id,SC4331F0,2809,0.6138
recording_id,SC4302E0,2808,0.6136
recording_id,SC4292G0,2807,0.6133
recording_id,SC4211E0,2805,0.6129
recording_id,SC4021E0,2804,0.6127
recording_id,SC4052E0,2804,0.6127
recording_id,SC4201E0,2803,0.6125
recording_id,SC4011E0,2802,0.6123
recording_id,SC4261F0,2800,0.6118
recording_id,SC4491G0,2800,0.6118
recording_id,SC4602E0,2800,0.6118
recording_id,SC4562F0,2800,0.6118
recording_id,SC4081E0,2796,0.6109
recording_id,SC4342F0,2790,0.6096
recording_id,SC4451F0,2790,0.6096
recording_id,SC4642E0,2790,0.6096
recording_id,SC4402E0,2790,0.6096
recording_id,SC4472F0,2789,0.6094
recording_id,SC4281G0,2788,0.6092
recording_id,SC4042E0,2788,0.6092
recording_id,SC4112E0,2780,0.6074
recording_id,SC4432E0,2780,0.6074
recording_id,SC4671G0,2780,0.6074
recording_id,SC4731E0,2780,0.6074
recording_id,SC4442E0,2778,0.607
recording_id,SC4142E0,2774,0.6061
recording_id,SC4191E0,2774,0.6061
recording_id,SC4801G0,2774,0.6061
recording_id,SC4522E0,2774,0.6061
recording_id,SC4551F0,2772,0.6057
recording_id,SC4382F0,2770,0.6053
recording_id,SC4061E0,2770,0.6053
recording_id,SC4072E0,2770,0.6053
recording_id,SC4502E0,2770,0.6053
recording_id,SC4412E0,2765,0.6042
recording_id,SC4421E0,2764,0.604
recording_id,SC4222E0,2760,0.6031
recording_id,SC4251E0,2760,0.6031
recording_id,SC4631E0,2758,0.6026
recording_id,SC4332F0,2758,0.6026
recording_id,SC4181E0,2756,0.6022
recording_id,SC4771G0,2756,0.6022
recording_id,SC4141E0,2756,0.6022
recording_id,SC4291G0,2756,0.6022
recording_id,SC4022E0,2755,0.602
recording_id,SC4162E0,2750,0.6009
recording_id,SC4501E0,2750,0.6009
recording_id,SC4512E0,2750,0.6009
recording_id,SC4381F0,2750,0.6009
recording_id,SC4341F0,2750,0.6009
recording_id,SC4722E0,2746,0.6
recording_id,SC4532E0,2744,0.5996
recording_id,SC4231E0,2743,0.5994
recording_id,SC4171E0,2741,0.5989
recording_id,SC4471F0,2739,0.5985
recording_id,SC4541F0,2739,0.5985
recording_id,SC4581G0,2738,0.5983
recording_id,SC4032E0,2732,0.597
recording_id,SC4711E0,2730,0.5965
recording_id,SC4612E0,2730,0.5965
recording_id,SC4601E0,2730,0.5965
recording_id,SC4411E0,2728,0.5961
recording_id,SC4431E0,2723,0.595
recording_id,SC4051E0,2722,0.5948
recording_id,SC4821G0,2721,0.5946
recording_id,SC4091E0,2721,0.5946
recording_id,SC4172E0,2720,0.5943
recording_id,SC4262F0,2720,0.5943
recording_id,SC4101E0,2719,0.5941
recording_id,SC4511E0,2712,0.5926
recording_id,SC4351F0,2710,0.5922
recording_id,SC4242E0,2710,0.5922
recording_id,SC4561F0,2702,0.5904
recording_id,SC4312E0,2700,0.59
recording_id,SC4241E0,2700,0.59
recording_id,SC4221E0,2700,0.59
recording_id,SC4461F0,2695,0.5889
recording_id,SC4212E0,2694,0.5887
recording_id,SC4321E0,2689,0.5876
recording_id,SC4741E0,2689,0.5876
recording_id,SC4121E0,2685,0.5867
recording_id,SC4422E0,2682,0.586
recording_id,SC4751E0,2680,0.5856
recording_id,SC4542F0,2680,0.5856
recording_id,SC4641E0,2680,0.5856
recording_id,SC4701E0,2679,0.5854
recording_id,SC4452F0,2670,0.5834
recording_id,SC4311E0,2670,0.5834
recording_id,SC4202E0,2670,0.5834
recording_id,SC4252E0,2665,0.5823
recording_id,SC4661E0,2664,0.5821
recording_id,SC4762E0,2662,0.5817
recording_id,SC4742E0,2650,0.579
recording_id,SC4001E0,2650,0.579
recording_id,SC4611E0,2644,0.5777
recording_id,SC4301E0,2644,0.5777
recording_id,SC4111E0,2641,0.5771
recording_id,SC4232E0,2635,0.5758
recording_id,SC4082E0,2634,0.5755
recording_id,SC4582G0,2634,0.5755
recording_id,SC4401E0,2630,0.5747
recording_id,SC4702E0,2624,0.5734
recording_id,SC4161E0,2621,0.5727
recording_id,SC4441E0,2620,0.5725
recording_id,SC4322E0,2616,0.5716
recording_id,SC4151E0,2616,0.5716
recording_id,SC4621E0,2612,0.5707
recording_id,SC4761E0,2610,0.5703
recording_id,SC4122E0,2606,0.5694
recording_id,SC4192E0,2605,0.5692
recording_id,SC4531E0,2602,0.5686
recording_id,SC4672G0,2580,0.5637
recording_id,SC4041E0,2569,0.5613
recording_id,SC4352F0,2530,0.5528
recording_id,SC4732E0,2519,0.5504
recording_id,SC4752E0,2470,0.5397
recording_id,SC4271F0,2440,0.5332
recording_id,SC4812G0,2414,0.5275
recording_id,SC4811G0,2402,0.5249
recording_id,SC4721E0,2342,0.5117
recording_id,SC4362F0,2266,0.4951
recording_id,SC4772G0,2242,0.4899
recording_id,SC4492G0,2135,0.4665
recording_id,SC4092E0,2044,0.4466
recording_id,SC4592G0,2040,0.4458
recording_id,ST7042J0,1130,0.2469
recording_id,ST7011J0,1092,0.2386
recording_id,ST7211J0,1077,0.2353
recording_id,ST7161J0,1057,0.231
recording_id,ST7152J0,1045,0.2283
recording_id,ST7101J0,1042,0.2277
recording_id,ST7012J0,1040,0.2272
recording_id,ST7052J0,1034,0.2259
recording_id,ST7221J0,1033,0.2257
recording_id,ST7121J0,1026,0.2242
recording_id,ST7241J0,1021,0.2231
recording_id,ST7051J0,1018,0.2224
recording_id,ST7111J0,1017,0.2222
recording_id,ST7212J0,1010,0.2207
recording_id,ST7061J0,1008,0.2203
recording_id,ST7041J0,1007,0.22
recording_id,ST7172J0,1005,0.2196
recording_id,ST7162J0,988,0.2159
recording_id,ST7102J0,980,0.2141
recording_id,ST7112J0,978,0.2137
recording_id,ST7182J0,967,0.2113
recording_id,ST7081J0,966,0.2111
recording_id,ST7171J0,964,0.2106
recording_id,ST7181J0,959,0.2095
recording_id,ST7191J0,955,0.2087
recording_id,ST7062J0,952,0.208
recording_id,ST7222J0,951,0.2078
recording_id,ST7122J0,945,0.2065
recording_id,ST7022J0,944,0.2063
recording_id,ST7091J0,943,0.2061
recording_id,ST7242J0,939,0.2052
recording_id,ST7082J0,931,0.2034
recording_id,ST7192J0,931,0.2034
recording_id,ST7092J0,923,0.2017
recording_id,ST7201J0,921,0.2012
recording_id,ST7021J0,920,0.201
recording_id,ST7072J0,914,0.1997
recording_id,ST7202J0,898,0.1962
recording_id,ST7151J0,897,0.196
recording_id,ST7142J0,873,0.1908
recording_id,ST7131J0,859,0.1877
recording_id,ST7141J0,858,0.1875
recording_id,ST7132J0,852,0.1862
recording_id,ST7071J0,821,0.1794
sleep_stage,w,289856,63.3355
sleep_stage,n2,88983,19.4434
sleep_stage,rem,34184,7.4694
sleep_stage,n1,25175,5.5009
sleep_stage,n3,19454,4.2508
source_file,sleep-cassette/SC4482F0-PSG.edf,2880,0.6293
source_file,sleep-cassette/SC4481F0-PSG.edf,2880,0.6293
source_file,sleep-cassette/SC4572F0-PSG.edf,2873,0.6278
source_file,sleep-cassette/SC4272F0-PSG.edf,2870,0.6271
source_file,sleep-cassette/SC4651E0-PSG.edf,2860,0.6249
source_file,sleep-cassette/SC4152E0-PSG.edf,2859,0.6247
source_file,sleep-cassette/SC4102E0-PSG.edf,2857,0.6243
source_file,sleep-cassette/SC4622E0-PSG.edf,2856,0.6241
source_file,sleep-cassette/SC4462F0-PSG.edf,2854,0.6236
source_file,sleep-cassette/SC4371F0-PSG.edf,2850,0.6227
source_file,sleep-cassette/SC4632E0-PSG.edf,2848,0.6223
source_file,sleep-cassette/SC4012E0-PSG.edf,2848,0.6223
source_file,sleep-cassette/SC4182E0-PSG.edf,2842,0.621
source_file,sleep-cassette/SC4372F0-PSG.edf,2840,0.6206
source_file,sleep-cassette/SC4652E0-PSG.edf,2838,0.6201
source_file,sleep-cassette/SC4571F0-PSG.edf,2836,0.6197
source_file,sleep-cassette/SC4062E0-PSG.edf,2830,0.6184
source_file,sleep-cassette/SC4002E0-PSG.edf,2829,0.6182
source_file,sleep-cassette/SC4662E0-PSG.edf,2820,0.6162
source_file,sleep-cassette/SC4031E0-PSG.edf,2820,0.6162
source_file,sleep-cassette/SC4712E0-PSG.edf,2820,0.6162
source_file,sleep-cassette/SC4591G0-PSG.edf,2819,0.616
source_file,sleep-cassette/SC4282G0-PSG.edf,2814,0.6149
source_file,sleep-cassette/SC4131E0-PSG.edf,2814,0.6149
source_file,sleep-cassette/SC4802G0-PSG.edf,2810,0.614
source_file,sleep-cassette/SC4552F0-PSG.edf,2810,0.614
source_file,sleep-cassette/SC4071E0-PSG.edf,2810,0.614
source_file,sleep-cassette/SC4822G0-PSG.edf,2810,0.614
source_file,sleep-cassette/SC4331F0-PSG.edf,2809,0.6138
source_file,sleep-cassette/SC4302E0-PSG.edf,2808,0.6136
source_file,sleep-cassette/SC4292G0-PSG.edf,2807,0.6133
source_file,sleep-cassette/SC4211E0-PSG.edf,2805,0.6129
source_file,sleep-cassette/SC4021E0-PSG.edf,2804,0.6127
source_file,sleep-cassette/SC4052E0-PSG.edf,2804,0.6127
source_file,sleep-cassette/SC4201E0-PSG.edf,2803,0.6125
source_file,sleep-cassette/SC4011E0-PSG.edf,2802,0.6123
source_file,sleep-cassette/SC4261F0-PSG.edf,2800,0.6118
source_file,sleep-cassette/SC4491G0-PSG.edf,2800,0.6118
source_file,sleep-cassette/SC4602E0-PSG.edf,2800,0.6118
source_file,sleep-cassette/SC4562F0-PSG.edf,2800,0.6118
source_file,sleep-cassette/SC4081E0-PSG.edf,2796,0.6109
source_file,sleep-cassette/SC4342F0-PSG.edf,2790,0.6096
source_file,sleep-cassette/SC4451F0-PSG.edf,2790,0.6096
source_file,sleep-cassette/SC4642E0-PSG.edf,2790,0.6096
source_file,sleep-cassette/SC4402E0-PSG.edf,2790,0.6096
source_file,sleep-cassette/SC4472F0-PSG.edf,2789,0.6094
source_file,sleep-cassette/SC4281G0-PSG.edf,2788,0.6092
source_file,sleep-cassette/SC4042E0-PSG.edf,2788,0.6092
source_file,sleep-cassette/SC4112E0-PSG.edf,2780,0.6074
source_file,sleep-cassette/SC4432E0-PSG.edf,2780,0.6074
source_file,sleep-cassette/SC4671G0-PSG.edf,2780,0.6074
source_file,sleep-cassette/SC4731E0-PSG.edf,2780,0.6074
source_file,sleep-cassette/SC4442E0-PSG.edf,2778,0.607
source_file,sleep-cassette/SC4142E0-PSG.edf,2774,0.6061
source_file,sleep-cassette/SC4191E0-PSG.edf,2774,0.6061
