column,dtype,non_null_count,missing_count,missing_pct,n_unique
event_label_Hyp 0:11.8 7 91,float64,305,0,0.0,2
event_label_Hyp 0:11.9 2 95,float64,305,0,0.0,2
event_label_Hyp 0:11.9 5 92,float64,305,0,0.0,2
event_label_Hyp 0:12.1 1 95,float64,305,0,0.0,2
event_label_Hyp 0:12.1 1 96,float64,305,0,0.0,2
event_label_Hyp 0:12.1 2 94,float64,305,0,0.0,2
event_label_Hyp 0:12.1 2 95,float64,305,0,0.0,2
event_label_Hyp 0:12.1 3 94,float64,305,0,0.0,2
event_label_Hyp 0:12.1 4 91,float64,305,0,0.0,2
event_label_Hyp 0:12.1 4 94,float64,305,0,0.0,2
event_label_Hyp 0:12.3 0 91,float64,305,0,0.0,2
event_label_Hyp 0:12.3 0 93,float64,305,0,0.0,2
event_label_Hyp 0:12.3 1 93,float64,305,0,0.0,2
event_label_Hyp 0:12.3 2 92,float64,305,0,0.0,2
event_label_Hyp 0:12.3 5 92,float64,305,0,0.0,2
event_label_Hyp 0:12.4 0 93,float64,305,0,0.0,2
event_label_Hyp 0:12.4 1 96,float64,305,0,0.0,2
event_label_Hyp 0:12.4 2 92,float64,305,0,0.0,2
event_label_Hyp 0:12.4 2 94,float64,305,0,0.0,2
event_label_Hyp 0:12.5 2 95,float64,305,0,0.0,2
event_label_Hyp 0:12.6 1 95,float64,305,0,0.0,2
event_label_Hyp 0:12.6 1 96,float64,305,0,0.0,2
event_label_Hyp 0:12.6 2 92,float64,305,0,0.0,2
event_label_Hyp 0:12.6 2 94,float64,305,0,0.0,2
event_label_Hyp 0:12.6 2 96,float64,305,0,0.0,2
event_label_Hyp 0:12.6 3 94,float64,305,0,0.0,2
event_label_Hyp 0:12.6 3 95,float64,305,0,0.0,2
event_label_Hyp 0:12.8 1 93,float64,305,0,0.0,2
event_label_Hyp 0:12.8 2 94,float64,305,0,0.0,2
event_label_Hyp 0:12.8 2 96,float64,305,0,0.0,2
event_label_Hyp 0:12.8 3 94,float64,305,0,0.0,2
event_label_Hyp 0:12.9 3 94,float64,305,0,0.0,2
event_label_Hyp 0:13.1 0 93,float64,305,0,0.0,2
event_label_Hyp 0:13.1 1 95,float64,305,0,0.0,2
event_label_Hyp 0:13.1 2 92,float64,305,0,0.0,2
event_label_Hyp 0:13.1 2 95,float64,305,0,0.0,2
event_label_Hyp 0:13.1 3 93,float64,305,0,0.0,2
event_label_Hyp 0:13.1 3 94,float64,305,0,0.0,2
event_label_Hyp 0:13.1 3 95,float64,305,0,0.0,2
event_label_Hyp 0:13.1 5 91,float64,305,0,0.0,2
event_label_Hyp 0:13.2 2 93,float64,305,0,0.0,2
event_label_Hyp 0:13.2 4 92,float64,305,0,0.0,2
event_label_Hyp 0:13.4 3 91,float64,305,0,0.0,2
event_label_Hyp 0:13.6 1 95,float64,305,0,0.0,2
event_label_Hyp 0:13.6 2 96,float64,305,0,0.0,2
event_label_Hyp 0:13.6 4 92,float64,305,0,0.0,2
event_label_Hyp 0:13.7 2 94,float64,305,0,0.0,2
event_label_Hyp 0:13.7 4 93,float64,305,0,0.0,2
event_label_Hyp 0:13.9 0 96,float64,305,0,0.0,2
event_label_Hyp 0:13.9 1 93,float64,305,0,0.0,2
event_label_Hyp 0:13.9 2 92,float64,305,0,0.0,2
event_label_Hyp 0:14.2 2 94,float64,305,0,0.0,2
event_label_Hyp 0:14.2 3 93,float64,305,0,0.0,2
event_label_Hyp 0:14.4 1 95,float64,305,0,0.0,2
event_label_Hyp 0:14.4 2 93,float64,305,0,0.0,2
event_label_Hyp 0:14.6 2 92,float64,305,0,0.0,2
event_label_Hyp 0:14.7 1 97,float64,305,0,0.0,2
event_label_Hyp 0:14.9 1 94,float64,305,0,0.0,2
event_label_Hyp 0:14.9 1 95,float64,305,0,0.0,2
event_label_Hyp 0:14.9 2 95,float64,305,0,0.0,2
event_label_Hyp 0:15.0 1 94,float64,305,0,0.0,2
event_label_Hyp 0:15.0 1 95,float64,305,0,0.0,2
event_label_Hyp 0:15.1 2 96,float64,305,0,0.0,2
event_label_Hyp 0:15.2 0 96,float64,305,0,0.0,2
event_label_Hyp 0:15.2 1 96,float64,305,0,0.0,2
event_label_Hyp 0:15.2 2 94,float64,305,0,0.0,2
event_label_Hyp 0:15.2 3 92,float64,305,0,0.0,2
event_label_Hyp 0:15.2 3 95,float64,305,0,0.0,2
event_label_Hyp 0:15.4 2 94,float64,305,0,0.0,2
event_label_Hyp 0:15.4 3 94,float64,305,0,0.0,2
event_label_Hyp 0:15.5 1 95,float64,305,0,0.0,2
event_label_Hyp 0:15.7 3 94,float64,305,0,0.0,2
event_label_Hyp 0:15.7 4 94,float64,305,0,0.0,2
event_label_Hyp 0:15.7 5 93,float64,305,0,0.0,2
event_label_Hyp 0:15.9 1 95,float64,305,0,0.0,2
event_label_Hyp 0:15.9 4 93,float64,305,0,0.0,2
event_label_Hyp 0:16.2 2 94,float64,305,0,0.0,2
event_label_Hyp 0:16.2 3 92,float64,305,0,0.0,2
event_label_Hyp 0:16.2 5 92,float64,305,0,0.0,2
event_label_Hyp 0:16.2 6 89,float64,305,0,0.0,2
event_label_Hyp 0:16.4 3 95,float64,305,0,0.0,2
event_label_Hyp 0:16.5 1 94,float64,305,0,0.0,2
event_label_Hyp 0:16.5 3 92,float64,305,0,0.0,2
event_label_Hyp 0:16.5 5 93,float64,305,0,0.0,2
event_label_Hyp 0:16.7 2 96,float64,305,0,0.0,2
event_label_Hyp 0:16.7 4 92,float64,305,0,0.0,2
event_label_Hyp 0:16.8 5 91,float64,305,0,0.0,2
event_label_Hyp 0:16.9 2 95,float64,305,0,0.0,2
event_label_Hyp 0:17.0 1 95,float64,305,0,0.0,2
event_label_Hyp 0:17.0 2 95,float64,305,0,0.0,2
event_label_Hyp 0:17.0 2 96,float64,305,0,0.0,2
event_label_Hyp 0:17.0 4 92,float64,305,0,0.0,2
event_label_Hyp 0:17.3 1 96,float64,305,0,0.0,2
event_label_Hyp 0:17.3 2 95,float64,305,0,0.0,2
event_label_Hyp 0:17.3 4 91,float64,305,0,0.0,2
event_label_Hyp 0:17.5 2 91,float64,305,0,0.0,2
event_label_Hyp 0:17.5 3 94,float64,305,0,0.0,2
event_label_Hyp 0:17.7 1 91,float64,305,0,0.0,2
event_label_Hyp 0:17.7 2 93,float64,305,0,0.0,2
event_label_Hyp 0:17.7 3 94,float64,305,0,0.0,2
event_label_Hyp 0:18.0 3 94,float64,305,0,0.0,2
event_label_Hyp 0:18.0 3 95,float64,305,0,0.0,2
event_label_Hyp 0:18.2 1 95,float64,305,0,0.0,2
event_label_Hyp 0:18.2 3 93,float64,305,0,0.0,2
event_label_Hyp 0:18.3 6 92,float64,305,0,0.0,2
event_label_Hyp 0:18.5 4 93,float64,305,0,0.0,2
event_label_Hyp 0:18.5 5 93,float64,305,0,0.0,2
event_label_Hyp 0:18.6 2 94,float64,305,0,0.0,2
event_label_Hyp 0:18.6 3 92,float64,305,0,0.0,2
event_label_Hyp 0:18.7 2 94,float64,305,0,0.0,2
event_label_Hyp 0:18.7 3 94,float64,305,0,0.0,2
event_label_Hyp 0:18.8 4 91,float64,305,0,0.0,2
event_label_Hyp 0:18.8 5 92,float64,305,0,0.0,2
event_label_Hyp 0:19.0 3 91,float64,305,0,0.0,2
event_label_Hyp 0:19.1 5 90,float64,305,0,0.0,2
event_label_Hyp 0:19.2 2 94,float64,305,0,0.0,2
event_label_Hyp 0:19.3 2 94,float64,305,0,0.0,2
event_label_Hyp 0:19.5 4 92,float64,305,0,0.0,2
event_label_Hyp 0:19.6 2 94,float64,305,0,0.0,2
event_label_Hyp 0:19.6 2 95,float64,305,0,0.0,2
event_label_Hyp 0:19.6 3 94,float64,305,0,0.0,2
event_label_Hyp 0:19.8 2 95,float64,305,0,0.0,2
event_label_Hyp 0:20.0 6 90,float64,305,0,0.0,2
event_label_Hyp 0:20.0 7 89,float64,305,0,0.0,2
event_label_Hyp 0:20.1 5 90,float64,305,0,0.0,2
event_label_Hyp 0:20.3 4 94,float64,305,0,0.0,2
event_label_Hyp 0:20.3 8 89,float64,305,0,0.0,2
event_label_Hyp 0:20.6 2 95,float64,305,0,0.0,2
event_label_Hyp 0:20.6 6 88,float64,305,0,0.0,2
event_label_Hyp 0:21.1 3 95,float64,305,0,0.0,2
event_label_Hyp 0:21.4 7 90,float64,305,0,0.0,2
event_label_Hyp 0:21.6 5 92,float64,305,0,0.0,2
event_label_Hyp 0:21.9 7 90,float64,305,0,0.0,2
event_label_Hyp 0:22.1 5 92,float64,305,0,0.0,2
event_label_Hyp 0:22.2 2 95,float64,305,0,0.0,2
event_label_Hyp 0:22.6 4 93,float64,305,0,0.0,2
event_label_Hyp 0:22.9 2 94,float64,305,0,0.0,2
event_label_Hyp 0:23.1 4 92,float64,305,0,0.0,2
event_label_Hyp 0:23.6 6 90,float64,305,0,0.0,2
event_label_Hyp 0:24.5 1 93,float64,305,0,0.0,2
event_label_Hyp 0:24.5 5 92,float64,305,0,0.0,2
event_label_Hyp 0:24.7 1 93,float64,305,0,0.0,2
event_label_Hyp 0:25.0 3 93,float64,305,0,0.0,2
event_label_Hyp 0:25.0 5 88,float64,305,0,0.0,2
event_label_Hyp 0:25.2 6 90,float64,305,0,0.0,2
event_label_Hyp 0:25.4 4 90,float64,305,0,0.0,2
event_label_Hyp 0:25.5 9 87,float64,305,0,0.0,2
event_label_Hyp 0:25.5 9 88,float64,305,0,0.0,2
event_label_Hyp 0:25.7 2 93,float64,305,0,0.0,2
event_label_Hyp 0:25.7 7 91,float64,305,0,0.0,2
event_label_Hyp 0:27.3 5 91,float64,305,0,0.0,2
event_label_Hyp 0:27.3 6 91,float64,305,0,0.0,2
event_label_Hyp 0:28.0 8 87,float64,305,0,0.0,2
event_label_Hyp 0:29.4 3 94,float64,305,0,0.0,2
event_label_Hyp 0:30.9 5 90,float64,305,0,0.0,2
event_label_Hyp 0:33.7 6 89,float64,305,0,0.0,2
event_label_Hyp 0:41.2 3 93,float64,305,0,0.0,2
event_label_Ob.A 0:12.1 3 92,float64,305,0,0.0,2
event_label_Ob.A 0:15.0 6 90,float64,305,0,0.0,2
event_label_Ob.A 0:15.1 2 95,float64,305,0,0.0,2
event_label_Ob.A 0:15.1 6 92,float64,305,0,0.0,2
event_label_Ob.A 0:16.7 3 95,float64,305,0,0.0,2
event_label_Ob.A 0:18.8 10 88,float64,305,0,0.0,2
pr_mean,float64,305,0,0.0,272
pr_std,float64,305,0,0.0,275
record_id,int64,305,0,0.0,1
sao2_mean,float64,305,0,0.0,217
sao2_std,float64,305,0,0.0,224
thor_res_mean,float64,305,0,0.0,149
thor_res_std,float64,305,0,0.0,278
