column,category,frequency,proportion_pct
aux_raw,1 CAA CAA,4,0.1058
aux_raw,MT X,4,0.1058
aux_raw,2 L LA,4,0.1058
aux_raw,1 H H,3,0.0793
aux_raw,1 HA CAA,3,0.0793
aux_raw,2 L X,3,0.0793
aux_raw,1 LA,3,0.0793
aux_raw,3 L LA,3,0.0793
aux_raw,2 H H,3,0.0793
aux_raw,W H,3,0.0793
aux_raw,R LA,3,0.0793
aux_raw,R CA,3,0.0793
aux_raw,3 H H,2,0.0529
aux_raw,4 L L L,2,0.0529
aux_raw,2 LA HA,2,0.0529
aux_raw,W X CAA,2,0.0529
aux_raw,1 X L,2,0.0529
aux_raw,2 OA L,2,0.0529
aux_raw,W CAA HA,2,0.0529
aux_raw,1 H X,2,0.0529
aux_raw,4 H L,2,0.0529
aux_raw,R CAA,2,0.0529
aux_raw,1 X H,2,0.0529
aux_raw,1 CAA HA,2,0.0529
aux_raw,2 LA H,2,0.0529
aux_raw,R X OA,2,0.0529
aux_raw,R X H,2,0.0529
aux_raw,2 LA L,2,0.0529
aux_raw,3 A,2,0.0529
aux_raw,1 HA H,2,0.0529
aux_raw,R X X,2,0.0529
aux_raw,3 H LA,1,0.0264
aux_raw,R H X,1,0.0264
aux_raw,2 X H,1,0.0264
aux_raw,2 HA X,1,0.0264
aux_raw,1 A X,1,0.0264
aux_raw,2 L HA,1,0.0264
aux_raw,4 LA L,1,0.0264
aux_raw,4 LA HA LA,1,0.0264
aux_raw,3 LA L,1,0.0264
aux_raw,R L H,1,0.0264
aux_raw,3 L HA LA,1,0.0264
aux_raw,3 L L,1,0.0264
aux_raw,2 H HA,1,0.0264
aux_raw,2 L OA,1,0.0264
aux_raw,1 HA CA,1,0.0264
aux_raw,1 CAA X,1,0.0264
aux_raw,W HA HA,1,0.0264
aux_raw,R H CA,1,0.0264
aux_raw,R H HA,1,0.0264
aux_raw,2 X A,1,0.0264
aux_raw,2 A A A,1,0.0264
aux_raw,R X CA,1,0.0264
aux_raw,1 HA L,1,0.0264
aux_raw,R CAA L,1,0.0264
aux_raw,R L CAA,1,0.0264
aux_raw,1 LA X,1,0.0264
aux_raw,2 X OA,1,0.0264
aux_raw,1 LA LA,1,0.0264
aux_raw,1 OA OA,1,0.0264
aux_raw,4 CA,1,0.0264
aux_raw,4 L H,1,0.0264
aux_raw,3 LL H,1,0.0264
aux_raw,2 L H,1,0.0264
aux_raw,3 H CA,1,0.0264
aux_raw,W CAA CAA,1,0.0264
aux_raw,1 OA X,1,0.0264
aux_raw,4 CAA,1,0.0264
aux_raw,R L LA,1,0.0264
aux_raw,3 X LA,1,0.0264
aux_raw,2 H L,1,0.0264
aux_raw,3 X L,1,0.0264
aux_raw,3 CAA,1,0.0264
aux_raw,1 H HA,1,0.0264
aux_raw,2 HA L,1,0.0264
aux_raw,1 CAA CAA L,1,0.0264
event_tokens,X,1444,38.191
event_tokens,HA,689,18.2227
event_tokens,OA,577,15.2605
event_tokens,H,224,5.9244
event_tokens,L,209,5.5276
event_tokens,CAA,153,4.0465
event_tokens,LA,142,3.7556
event_tokens,X X,66,1.7456
event_tokens,CA,52,1.3753
event_tokens,LA LA,27,0.7141
event_tokens,A,24,0.6348
event_tokens,HA HA,16,0.4232
event_tokens,OA OA,16,0.4232
event_tokens,L L,16,0.4232
event_tokens,L LA,12,0.3174
event_tokens,HA X,9,0.238
event_tokens,X L,9,0.238
event_tokens,H H,8,0.2116
event_tokens,HA H,6,0.1587
event_tokens,X H,5,0.1322
event_tokens,CAA CAA,5,0.1322
event_tokens,H LA,5,0.1322
event_tokens,CAA L,5,0.1322
event_tokens,LA L,4,0.1058
event_tokens,CAA HA,4,0.1058
event_tokens,L A,4,0.1058
event_tokens,X OA,3,0.0793
event_tokens,HA CAA,3,0.0793
event_tokens,L H,3,0.0793
event_tokens,H HA,3,0.0793
event_tokens,L X,3,0.0793
event_tokens,H X,3,0.0793
event_tokens,H L,3,0.0793
event_tokens,H CA,2,0.0529
event_tokens,HA L,2,0.0529
event_tokens,LA HA,2,0.0529
event_tokens,L L L,2,0.0529
event_tokens,OA L,2,0.0529
event_tokens,LA H,2,0.0529
event_tokens,X CAA,2,0.0529
event_tokens,L HA LA,1,0.0264
event_tokens,L HA,1,0.0264
event_tokens,LA HA LA,1,0.0264
event_tokens,A A A,1,0.0264
event_tokens,X A,1,0.0264
event_tokens,X CA,1,0.0264
event_tokens,A X,1,0.0264
event_tokens,LA X,1,0.0264
event_tokens,L OA,1,0.0264
event_tokens,CAA X,1,0.0264
event_tokens,HA CA,1,0.0264
event_tokens,L CAA,1,0.0264
event_tokens,OA X,1,0.0264
event_tokens,X LA,1,0.0264
event_tokens,CAA CAA L,1,0.0264
record_id,slp37,567,14.996
record_id,slp60,352,9.3097
record_id,slp61,347,9.1775
record_id,slp04,341,9.0188
record_id,slp16,297,7.8551
record_id,slp48,294,7.7757
record_id,slp59,245,6.4798
record_id,slp03,244,6.4533
record_id,slp66,229,6.0566
record_id,slp01a,190,5.0251
record_id,slp14,184,4.8664
record_id,slp32,130,3.4382
record_id,slp02a,113,2.9886
record_id,slp01b,89,2.3539
record_id,slp02b,86,2.2745
record_id,slp67x,73,1.9307
sleep_stage,2,1926,50.9389
sleep_stage,1,1041,27.5324
sleep_stage,W,326,8.6221
sleep_stage,R,209,5.5276
sleep_stage,3,184,4.8664
sleep_stage,4,91,2.4068
sleep_stage,MT,4,0.1058
