,epoch_index,epoch_start_sample,epoch_end_sample,epoch_start_sec,epoch_end_sec,ecg_mean,ecg_std,bp_mean,bp_std,eeg_c4_a1_mean,eeg_c4_a1_std,resp_sum_mean,resp_sum_std,eeg_o2_a1_mean,eeg_o2_a1_std,resp_nasal_mean,resp_nasal_std,eeg_c3_o1_mean,eeg_c3_o1_std,resp_chest_mean,resp_chest_std,eog_mean,eog_std,emg_mean,emg_std,resp_abdominal_mean,resp_abdominal_std,eog_right_mean,eog_right_std,sv_mean,sv_std,so2_mean,so2_std,resp_abdomen_mean,resp_abdomen_std
eeg_c4_a1_std,-0.06734646683760932,-0.06978542284648212,-0.0697854242996055,-0.06978542284648227,-0.06978542429960552,0.4051382087522584,0.18062751052273418,-0.5704083157695984,-0.2114572864899553,-0.375222123537146,1.0,0.489611436996644,0.4307445519205555,,,0.5947779462543605,0.0954681415470743,,,0.06443609337621004,0.5038879778084462,-0.06531361036642282,-0.3126285776726077,-0.23682479819531685,-0.09995038833226282,0.004990662200057078,-0.10429421429906383,-0.12246656794700887,0.4168622962630137,,,,,,
resp_sum_mean,-0.4145784592283915,-0.41457846005774573,-0.41457845922839154,-0.414578460057746,-0.4145784592283913,0.30473906359841535,-0.15553692719538575,-0.45478403055425237,-0.07092180580758524,-0.17793575502226783,0.489611436996644,1.0,0.44916449254239854,,,,,,,,,,,,,,,,,,,,,,
resp_sum_std,-0.27942072835742404,-0.27942073205751633,-0.279420728357424,-0.2794207320575164,-0.27942072835742393,0.24011666932579098,0.14967485407212705,-0.028470059303203503,0.3699542038073988,0.033695881464140175,0.4307445519205555,0.44916449254239854,1.0,,,,,,,,,,,,,,,,,,,,,,
eeg_o2_a1_mean,-0.05748283742048671,-0.057482837420486675,-0.057482837420486675,-0.05748283742048675,-0.05748283742048675,0.05860391936188098,0.0016058210879215543,0.027339305664804886,-0.00622059546812022,,,,,1.0,0.17684803964975013,-0.11781103332543422,0.054763631153769365,,,,,,,,,,,,,,,,,,
eeg_o2_a1_std,-0.19567242746179198,-0.19567242746179211,-0.19567242746179211,-0.1956724274617921,-0.19567242746179211,0.11445694136989563,0.43897346461322495,-0.06016138884821044,0.3553735725733713,,,,,0.17684803964975013,1.0,0.05110324860589913,0.6136367922183814,,,,,,,,,,,,,,,,,,
resp_nasal_mean,-0.2462545764949973,-0.23284137100122704,-0.23284137122000792,-0.23284137100122676,-0.23284137122000798,0.5002124752947603,-0.040831018223632796,-0.29257030971406195,-0.20299352305488635,0.668254583418706,0.5947779462543605,,,-0.11781103332543422,0.05110324860589913,1.0,-0.1090690847875521,-0.46688729396442746,0.3389825455198209,-0.3495494403599833,-0.4442192155642849,0.008052727339800236,-0.013581615949268763,0.5052965948084214,0.18258603143066915,0.048561210831945055,-0.4993884166638872,0.7303132451448573,0.21143873339769004,0.3753587140739511,-0.39260157194688017,0.008007870041318237,-0.0759403917535418,-0.16814311279253194,-0.013605488335685945
resp_nasal_std,-0.09801099080672254,-0.10309174341948979,-0.10309174332602365,-0.10309174341948903,-0.10309174332602414,0.08923859921468673,0.07159639937374897,0.3705561245203855,0.30445092106311616,0.48940767922989536,0.0954681415470743,,,0.054763631153769365,0.6136367922183814,-0.1090690847875521,1.0,0.16291117615434753,-0.013036794294414122,0.482312981792172,0.32026622809991284,-0.027161011725011633,0.154888559954381,-0.4304909030090268,-0.2651798225204347,0.23167010112166758,0.5227354717287093,-0.49644326886940904,-0.001412639160576993,-0.17617109251766497,-0.037459170072566786,-0.1152610302139628,0.21512314988557613,0.1385309345141374,0.3571677427713616
eeg_c3_o1_mean,0.11138351328727922,0.11250947715436882,0.11250947786935449,0.11250947715436944,0.11250947786935503,-0.1279055401303102,0.5209854082916493,0.3605417278140866,0.3034239056275262,,,,,,,-0.46688729396442746,0.16291117615434753,1.0,-0.02781532055123786,0.39318522487906854,0.39007524942375404,,,-0.07019323620480752,-0.09268509740217128,0.0036421006381385027,0.41746206107204564,0.03487425713637926,0.18812313677805362,-0.6279853171152798,0.09138784431711268,-0.06360882869214737,-0.002422072713575246,0.050443799906538335,-0.16959351292614802
eeg_c3_o1_std,-0.15526804065549732,-0.13610995504078355,-0.13610995503359324,-0.13610995504078272,-0.13610995503359336,0.19715132168118074,0.16658581411708273,-0.15067514358026926,-0.08315396566704812,,,,,,,0.3389825455198209,-0.013036794294414122,-0.02781532055123786,1.0,-0.08674115155427628,-0.17367547612256662,,,0.06994834873345127,0.16459205631175355,0.17999238067475334,-0.1869492201382668,0.07219831495831161,0.35208067514335456,0.17736852064191078,-0.19825061929048213,0.026859571919918602,0.0063080604290084285,-0.13799785123776998,0.1252006285330058
resp_chest_mean,0.36343334658962484,0.36343334579850467,0.36343334658962523,0.3634333457985046,0.3634333465896253,-0.4276846166337642,0.2912175690439597,0.30468038299918776,0.041130122790931,-0.06090891626962028,0.06443609337621004,,,,,-0.3495494403599833,0.482312981792172,0.39318522487906854,-0.08674115155427628,1.0,0.28417567066985144,0.0527434210327213,0.14092806158285687,-0.022841858979437028,0.3344097109863636,,,0.021619575962768374,-0.042396875683925896,0.1721504216934855,0.1560353012676766,0.3018214332735757,-0.378143995143575,,
resp_chest_std,0.3310738909912748,0.3310738900357724,0.33107389099127504,0.3310738900357722,0.33107389099127493,-0.0475719880330431,0.45996565006085155,0.5313752533270593,0.30970405175203075,0.17320107520501427,0.5038879778084462,,,,,-0.4442192155642849,0.32026622809991284,0.39007524942375404,-0.17367547612256662,0.28417567066985144,1.0,-0.030698136884277267,0.2186769021061358,-0.47665076547575996,0.27121008592068147,,,0.05956558458893375,-0.022820084104219228,0.30195480225902566,7.252139147264322e-05,-0.6557540821686766,0.5726828622983983,,
eog_mean,-0.19778970525215317,-0.1977897052521532,-0.1977897052521532,-0.19778970525215323,-0.19778970525215323,0.19606706978266003,0.1355653280776499,0.1290836049355305,0.061889748037349625,0.13254622792981471,-0.06531361036642282,,,,,0.008052727339800236,-0.027161011725011633,,,0.0527434210327213,-0.030698136884277267,1.0,0.1997735772279285,0.07382940562986422,0.05798635563388747,,,,,,,,,,
eog_std,-0.27736397947787655,-0.2773639794778766,-0.2773639794778766,-0.2773639794778766,-0.2773639794778766,0.5502167623789612,0.3885839737395597,0.7225348217591973,0.5913831615580779,0.055087940007242354,-0.3126285776726077,,,,,-0.013581615949268763,0.154888559954381,,,0.14092806158285687,0.2186769021061358,0.1997735772279285,1.0,0.48602901893601774,0.45640075819686626,,,,,,,,,,
emg_mean,-0.0035574360901895075,0.0006503818428600034,0.0006503818428600034,0.0006503818428601056,0.0006503818428601056,0.7689414128261467,-0.8284271731629583,-0.6825758882286959,0.2823425793140248,-0.9841208817246977,-0.23682479819531685,,,,,0.5052965948084214,-0.4304909030090268,-0.07019323620480752,0.06994834873345127,-0.022841858979437028,-0.47665076547575996,0.07382940562986422,0.48602901893601774,1.0,0.7523353401486566,0.1270652065873748,0.20433920640068787,0.9315219044578343,0.17980802334571713,,,,,,
emg_std,0.23626164985842285,0.239792914762858,0.239792914762858,0.23979291476285838,0.23979291476285838,0.782010940228107,-0.5577724857474431,-0.24687758376527086,0.5613580184706236,-0.8199467880653781,-0.09995038833226282,,,,,0.18258603143066915,-0.2651798225204347,-0.09268509740217128,0.16459205631175355,0.3344097109863636,0.27121008592068147,0.05798635563388747,0.45640075819686626,0.7523353401486566,1.0,0.28260860263822885,0.28634426952397635,0.7351507104683538,0.11016422499608317,,,,,,
resp_abdominal_mean,0.06722648144408894,0.06428205609355916,0.06428205609355903,0.06428205609355923,0.06428205609355923,0.15156284923577698,-0.40592554635186645,-0.25260553730739405,-0.3117757724915578,0.02846019025372555,0.004990662200057078,,,,,0.048561210831945055,0.23167010112166758,0.0036421006381385027,0.17999238067475334,,,,,0.1270652065873748,0.28260860263822885,1.0,0.07981380220086354,-0.005059485952989832,-0.0025911451350685397,-0.4813572728096493,0.5072398263244003,-0.3019836711638723,0.023567736933782994,,
resp_abdominal_std,0.0954385761669597,0.09097344445860404,0.09097344445860397,0.09097344445860388,0.09097344445860388,-0.46509342177868573,0.501931074388595,0.4694239467601673,0.4559038810659848,-0.04825971268809699,-0.10429421429906383,,,,,-0.4993884166638872,0.5227354717287093,0.41746206107204564,-0.1869492201382668,,,,,0.20433920640068787,0.28634426952397635,0.07981380220086354,1.0,-0.029480001610928175,0.04455105507982507,-0.04829062242986197,0.3384713383359616,0.05424853434672787,0.19503956173846776,,
eog_right_mean,-0.015518363989069524,-0.011690098950934468,-0.011690098950934211,-0.01169009895093452,-0.01169009895093452,0.9323427582462221,-0.7814286857602235,-0.7994296599377199,0.24716305453284607,0.025486253768820123,-0.12246656794700887,,,,,0.7303132451448573,-0.49644326886940904,0.03487425713637926,0.07219831495831161,0.021619575962768374,0.05956558458893375,,,0.9315219044578343,0.7351507104683538,-0.005059485952989832,-0.029480001610928175,1.0,-0.011991319001132929,,,,,,
eog_right_std,-0.06364124863000227,-0.06289186630953346,-0.06289186630953347,-0.06289186630953349,-0.06289186630953349,0.18286396829626422,-0.27700790564543765,-0.15007538063174408,0.14293909748496583,0.052419503155159225,0.4168622962630137,,,,,0.21143873339769004,-0.001412639160576993,0.18812313677805362,0.35208067514335456,-0.042396875683925896,-0.022820084104219228,,,0.17980802334571713,0.11016422499608317,-0.0025911451350685397,0.04455105507982507,-0.011991319001132929,1.0,,,,,,
sv_mean,-0.23451030733488917,-0.2158734205973412,-0.2158734214411463,-0.21587342059734085,-0.21587342144114616,0.15807122857269587,0.08241667654543157,-0.21320099859577138,0.24459079264672928,,,,,,,0.3753587140739511,-0.17617109251766497,-0.6279853171152798,0.17736852064191078,0.1721504216934855,0.30195480225902566,,,,,-0.4813572728096493,-0.04829062242986197,,,1.0,-0.10208501015393572,0.3503348252330582,0.11344170003414666,0.038908129861449134,0.06261833698162693
sv_std,-0.15452328917431485,-0.19115308322306493,-0.1911530841300331,-0.19115308322306496,-0.19115308413003337,0.26675893205723356,-0.24920507062116526,-0.20209347873164232,0.13083642230190784,,,,,,,-0.39260157194688017,-0.037459170072566786,0.09138784431711268,-0.19825061929048213,0.1560353012676766,7.252139147264322e-05,,,,,0.5072398263244003,0.3384713383359616,,,-0.10208501015393572,1.0,0.12755573833490624,-0.04006154338535605,0.09106739532142942,0.42652916042268874
so2_mean,-0.005485366434081404,-0.004312118333725023,-0.004312118561161526,-0.004312118333724974,-0.004312118561161476,-0.02458300003985712,0.19420757572212088,-0.07610433473522357,0.24295731332855688,,,,,,,0.008007870041318237,-0.1152610302139628,-0.06360882869214737,0.026859571919918602,0.3018214332735757,-0.6557540821686766,,,,,-0.3019836711638723,0.05424853434672787,,,0.3503348252330582,0.12755573833490624,1.0,-0.3848621977163631,0.07017628136875406,0.33008515007309025
so2_std,-0.057543787468354375,-0.05063479770175248,-0.05063479741971305,-0.05063479770175283,-0.050634797419713364,-0.1180518166379979,0.16874071455676293,0.0072355762271695025,0.3102270087930639,,,,,,,-0.0759403917535418,0.21512314988557613,-0.002422072713575246,0.0063080604290084285,-0.378143995143575,0.5726828622983983,,,,,0.023567736933782994,0.19503956173846776,,,0.11344170003414666,-0.04006154338535605,-0.3848621977163631,1.0,0.17086098274798,0.12246340961804211
resp_abdomen_mean,-0.09718198492262217,-0.0971819849226222,-0.0971819849226222,-0.09718198492262224,-0.09718198492262224,0.10731715101241901,0.04670839159091579,-0.05085446277689432,-0.024868387495140098,,,,,,,-0.16814311279253194,0.1385309345141374,0.050443799906538335,-0.13799785123776998,,,,,,,,,,,0.038908129861449134,0.09106739532142942,0.07017628136875406,0.17086098274798,1.0,-0.13994996441891225
resp_abdomen_std,-0.32095434546648416,-0.32095434546648444,-0.32095434546648444,-0.3209543454664842,-0.3209543454664842,0.29013439851231787,0.10659743300714454,0.1346467827966028,0.5497845460024848,,,,,,,-0.013605488335685945,0.3571677427713616,-0.16959351292614802,0.1252006285330058,,,,,,,,,,,0.06261833698162693,0.42652916042268874,0.33008515007309025,0.12246340961804211,-0.13994996441891225,1.0
