,sleep_stage,e1_m2_mean,e1_m2_std,e2_m1_mean,e2_m1_std,f3_m2_mean,f3_m2_std,c3_m2_mean,c3_m2_std,o1_m2_mean,o1_m2_std,f4_m1_mean,f4_m1_std,c4_m1_mean,c4_m1_std,o2_m1_mean,o2_m1_std,24_mean,24_std,25_mean,25_std,26_mean,26_std,27_mean,27_std,28_mean,28_std,29_mean,29_std,dc01_mean,dc01_std,30_mean,30_std,31_mean,31_std,spo2_mean,spo2_std,dc02_mean,dc02_std,x1_mean,x1_std,x2_mean,x2_std,x3_mean,x3_std,x4_mean,x4_std,x5_mean,x5_std,x6_mean,x6_std,dc4_mean,dc4_std,x7_mean,x7_std,x8_mean,x8_std,dc8_mean,dc8_std,loc_a2_mean,loc_a2_std,roc_a1_mean,roc_a1_std,f3_a2_mean,f3_a2_std,c3_a2_mean,c3_a2_std,o1_a2_mean,o1_a2_std,f4_a1_mean,f4_a1_std,c4_a1_mean,c4_a1_std,o2_a1_mean,o2_a1_std,dc3_mean,dc3_std,sao2_mean,sao2_std,roc_mean,roc_std,a1_mean,a1_std,loc_mean,loc_std,a2_mean,a2_std,c4_mean,c4_std,o2_mean,o2_std,c3_mean,c3_std,o1_mean,o1_std,f4_mean,f4_std,f3_mean,f3_std,dc7_mean,dc7_std,dc04_mean,dc04_std,dc5_mean,dc5_std,dc6_mean,dc6_std,x7_x8_mean,x7_x8_std,dc1_mean,dc1_std,dc2_mean,dc2_std
o1_m2_std,0.6361433639502269,0.010267785996849906,0.5800210508871646,0.0009628506048254302,0.5728119967229964,0.002769862364829082,0.8100372360939426,-0.00013628570310365628,0.8662096861584192,-0.002639479328828345,1.0,0.002834175514544775,0.7612292039077371,0.003947886300441118,0.8023622042208264,0.01072401503679994,0.8538496710098866,0.014873386022048499,0.07624622095726521,0.012489039209492441,0.0911997099254867,0.019322000093222817,0.03303671159065049,0.020092979017803995,0.018616705882924592,0.002648907387953074,0.21176290708424914,-0.009095272221719615,-0.03586007003747266,-0.0029171728643004754,0.06998400761153888,-0.0009560522497985736,0.1399408700319471,-0.011396088677774262,-0.0013254541122527895,0.04485557421280057,-0.0714403087929406,-0.03577456752887014,0.06716665312948093,-0.0010584068501381296,0.05014903827166342,-0.031424283942660586,0.08781380288674731,-0.008951554488763157,0.04445173590932623,0.010369907263902162,-0.014561299008642368,0.015963237643164496,0.2066008857555815,-0.04449548782190919,-0.17080481714533727,-0.10728073909642777,-0.04877708693111076,0.07145092008383602,0.21485261597720137,-0.0708863583857018,0.06743584933220188,0.03343120284068469,0.02996923713323779,,,,,,,,,,,,,,,,,0.1544668167228101,0.09474755570086753,,,,,,,,,,,,,,,,,,,,,,,0.09342271466009631,0.12187187728508588,-0.038542208390433395,-0.06182709452498743,-0.018408602774714112,0.011477985139606432,,,-0.11272476642087742,0.14964953271028036,-0.036912622627271144,-0.025934216636674987,-0.13723733093399895,-0.025778937133569397
f4_m1_mean,0.003502390980077864,-0.09416539191355372,0.00012241012480406822,0.6979938914900361,0.003433308585487226,0.27458141310733036,-0.0011796815527417082,0.1761419443718023,0.001231058343161115,-0.12480679904088543,0.002834175514544775,1.0,-0.003545656889281929,0.8462405232345253,-0.0014937464982530428,0.46469265099127377,0.0010990938292485745,-0.014787007093357332,0.0033199449554175524,-0.01244721559839471,-0.018811623101222367,0.013339183213393757,-0.006834790979852408,0.022591263884724027,-0.0002017808674611522,0.008770822040903159,-0.00783531508912976,-0.01806617504925786,-0.00019608509105076857,0.022730481672620078,0.004282647974374456,-0.0007218412861213858,-0.03081374723167964,-0.0010826242953866881,-0.019699951700432483,-0.0038397573831827274,0.005860274957587025,-0.0074920512703393755,0.0005413970282408848,0.009103643152144975,0.004265326442989122,0.03617760584169519,0.03405388754669447,0.00991531144385763,-0.0006926810309125499,0.01665993825140646,-0.001680216983716971,0.007545753819728773,-0.004905946591427444,-0.0028175563794968312,-0.007320661315663344,0.004673707006846323,-0.005205127400907907,-0.017487534527760057,-0.0023585284837174866,0.0063204910932466675,0.004234353058925507,-0.0005662173350590252,-0.00046686321480329454,,,,,,,,,,,,,,,,,0.028369907546335144,0.02523515919847861,,,,,,,,,,,,,,,,,,,,,,,0.000588597124528149,-0.0045014076953994895,0.024460022856061196,0.01805173715774982,0.03778770929857794,0.09720643778778346,,,-0.04828032892053435,0.0365815719113846,-0.015679241829548683,0.07302491601572433,0.0033693481470490456,0.04321052040592607
f4_m1_std,0.6823627149398703,0.007464931631516316,0.5859166985493646,-0.004309287493154669,0.717893468608152,0.003923116316260538,0.9200912778965251,0.0037619634600821973,0.8841664802830492,0.003020054463613255,0.7612292039077371,-0.003545656889281929,1.0,-0.0009567433955632275,0.954066996730903,0.00307997646880877,0.8315473771664227,0.016701166691729257,0.02418792917567996,0.005889001810032106,0.05358127654812852,0.020932756898944357,0.007527367405523312,0.029321604704136164,-0.02447713587051671,0.004614941795622507,0.26130684804156457,-0.004299436211471042,-0.08543858081376358,-0.032749314062792564,0.05344498201818124,-0.008434348352989646,0.1665146705364097,-0.019796325326289905,0.0037441875944097497,0.025801774254104726,-0.09088975515876346,-0.0956954839213968,-0.024513477235266555,-0.007745033809226778,-0.0031048946895584134,-0.007641138200554911,0.06727501734247456,-0.005620946312198988,0.02733747704977636,0.01560042181957113,-0.0489397836031189,0.024648712896395968,0.12958628602147693,0.034493333779137006,-0.1915122904968354,-0.04475883734570966,-0.010778896130544292,0.05914480278884625,0.2180133685186371,-0.020048403026522565,0.029168461863096923,0.017221640482231806,0.0027404012875975464,,,,,,,,,,,,,,,,,0.08894514865529295,-0.01420448832699278,,,,,,,,,,,,,,,,,,,,,,,0.02839917902913449,0.03841851533559906,0.005286835214901095,-0.041046720415323874,0.04044414291519127,0.02981366459627329,,,0.0075618948055645886,0.31831064607882975,0.0008819730655366576,0.12048129389911186,-0.10167106867127185,-0.1429474806989029
c4_m1_mean,0.007052315534165587,-0.1686966938739159,-0.002411968495307358,0.6074919180752935,0.003315861884991943,0.16817782520851163,0.0007858456292470787,0.16865593278187807,0.0031677120981453352,-0.04973463480160276,0.003947886300441118,0.8462405232345253,-0.0009567433955632275,1.0,0.0005775299269106642,0.6212633035511343,0.003580161283313745,-0.012309543391804014,-0.0021062041835704336,-0.017539064393919238,-0.022381271634749247,0.021853170318379623,-0.009593937045861292,0.011054934795661577,-0.0024799589970690523,0.0024789873062361864,-0.009755193741432465,-0.01870345445527381,-0.004592708104213132,0.022501063645253973,0.0018760348357814434,0.0016302657815580953,-0.03135450177992857,0.00932866028539667,-0.02449750589326949,-0.006706748506075296,0.0015501662425169201,-0.011097147366927629,-0.010028932799291915,0.012819522391835966,0.0029018228675582363,0.04173536438232608,0.03696276737539912,0.013620079163813956,0.0010093663809325507,0.010243785039755282,-0.0006679334694764399,0.008088638074867462,-0.0070643200560697025,-0.0012341703305651641,-0.00504749917283581,0.005002711338244898,-0.0023208759002444034,-0.013115827535683189,-0.00012939957945328344,0.01150441303759878,0.0043829407395397,-0.0011828161664906806,-0.004141877655833531,,,,,,,,,,,,,,,,,0.02008837497160801,0.014378202576856713,,,,,,,,,,,,,,,,,,,,,,,0.0010822441181373467,-0.005545047491588624,0.029759975698930314,0.0189161081896404,0.019346632347955625,0.08914931668843326,,,-0.027211651915865807,-0.014426847105352138,0.014225310237075434,0.07356748736857369,-0.017958186632573186,0.06884651797442318
c4_m1_std,0.7008673744820647,0.008072590663594635,0.5484237778927669,-0.002093720688407727,0.664165698082895,0.004869756454495692,0.8887710592923637,0.004143003369933316,0.905375820110235,0.0021272027505893293,0.8023622042208264,-0.0014937464982530428,0.954066996730903,0.0005775299269106642,1.0,0.00452178884016359,0.8778026073292357,0.010231504693125063,0.02803009686888538,0.007869290151167007,0.07881033743094773,0.01844406328820221,0.011965585383854505,0.02981720718630612,0.00013165331791425324,0.002128679534917175,0.2598380072911955,-0.00981829762692773,-0.05363850151959231,-0.020010247833278313,0.05712783842763236,-0.011201736608991085,0.17474309817476433,-0.02053795947815471,0.016198790378678222,0.021525378818743203,-0.0982481021098165,-0.08674592716147765,-0.011986588846856843,-0.005005538470202731,-0.00817070558529555,-0.0212565448426752,0.08611861870048758,-0.006121697874838652,0.02191387752868351,0.014681563555144028,-0.056395397526567026,0.024041570139143882,0.14304163118380145,0.028120374437460665,-0.20286932314142983,-0.06837298672436296,-0.025743304168302655,0.07046792890281987,0.22801246713591733,-0.026291685086247525,-0.006192263735374809,0.020239955756567778,-0.010519487304673782,,,,,,,,,,,,,,,,,0.00652752559169913,-0.08583082206531724,,,,,,,,,,,,,,,,,,,,,,,0.04299276676139352,0.055650137471055586,0.012485141301476415,-0.02791299764153096,0.0010644627619434608,-0.015556248911592269,,,0.014142227149081726,0.27219662448482035,0.04570260347129506,0.09636362976722587,-0.09791424798281767,-0.1629843414407616
o2_m1_mean,-0.0024791949507964837,-0.29737557050585445,0.004969029960595331,0.3739597570061451,0.003894500601092589,-0.08989205269837522,0.00740859400946723,-0.004586119215809702,0.007730644876735481,0.15927132549438153,0.01072401503679994,0.46469265099127377,0.00307997646880877,0.6212633035511343,0.00452178884016359,1.0,0.0082550671146182,-0.013626656475672108,0.007003179855755444,-0.02032352701447284,-0.025607132277651646,0.006669243721667051,0.0031205909766469286,0.012693517745452442,0.012426918084857535,0.012154317030636956,0.005517316499437022,-0.0053288849564656045,-0.005037896377210307,-0.0009197890633761561,-0.008838314832067092,0.014634181752495964,-0.02093343442335472,0.0004621216414493253,-0.016597223649906553,-0.0048593488067872935,0.006694258953762228,0.002205810112698121,0.0035254728747760866,-0.002864193410819432,0.0027009958832482027,0.04881748432225122,0.04065454967779393,0.0034798725630877853,0.008853211056820234,0.0011911379761052098,0.009057493971831646,-0.008569207800099704,0.002855741666764767,-0.00823631952419713,-0.004839337910522804,0.005044325107139993,0.0040617068764041905,-0.007185439711985623,0.011604855011735785,-0.009256858091520362,0.006752904892132064,0.004516338743175102,0.0033023974876285503,,,,,,,,,,,,,,,,,0.025451122821015526,0.007557482577571044,,,,,,,,,,,,,,,,,,,,,,,0.007746772908216529,0.0045587495497095105,0.03003151438756319,0.013243753796732287,0.02397727040822358,0.09684094047541761,,,-0.04508241699934466,-0.03927738763886112,0.050297158120777674,0.06215355172547356,-0.04435662602520575,0.07074218103404044
o2_m1_std,0.6375446049262357,0.007663974606457608,0.5367238894815766,0.00047124511306973073,0.6201376360504273,0.003739520463469085,0.7903598285215703,0.002673490338310099,0.8116829750429693,0.001531509145620038,0.8538496710098866,0.0010990938292485745,0.8315473771664227,0.003580161283313745,0.8778026073292357,0.0082550671146182,1.0,0.007719443890616836,0.09795340999796616,0.015974250477926347,0.11147058950202368,0.022536677906247877,-0.00936613931039652,0.031835934203462965,-0.02286900880078391,-0.0057408446861597845,0.26046487349042585,-0.005042809870895636,-0.11496522406818886,-0.058776778396205764,0.07641832724323318,-0.0067484042906828905,0.10044452146054851,-0.010310905128544072,-0.007089829085168333,0.07161025319179926,-0.09230229903686807,-0.06954075802967483,0.04964047132220625,-0.004583881407815017,-0.0031101963160536333,-0.04124837359401246,0.02945014642817904,-0.0014335913592349906,0.015030022518007313,0.015124828011513344,-0.055355835577668,0.01937725915137664,0.1937424030778881,0.0028954711270869947,-0.24578867743294117,-0.1303595522066778,-0.07701335292277234,0.05728082455879703,0.21510335503158706,-0.040061634492169235,0.00042238133674432307,0.018337870520939645,0.01657669867229909,,,,,,,,,,,,,,,,,-0.08370829135731002,-0.17399495360418665,,,,,,,,,,,,,,,,,,,,,,,0.06575971126983313,0.08112711660429152,0.004717758263145538,-0.08519954149784405,0.10709315318976026,0.10513583328495965,,,-0.006427411043294259,0.3200038457073199,-0.06612875137864979,0.0681550037731468,-0.09356787310617054,-0.06654996517095257
24_mean,0.0008499501520776861,0.023440984208314523,0.022245796007096738,-0.012909268467926659,0.01767486754654877,-0.004303899461730439,0.011167654212390245,0.00975326709936719,0.012420291189733479,0.0009899326444879712,0.014873386022048499,-0.014787007093357332,0.016701166691729257,-0.012309543391804014,0.010231504693125063,-0.013626656475672108,0.007719443890616836,1.0,0.008164089775428573,0.0028533176609761364,0.0045968000337427576,-0.005236634808470432,-0.005460844246686651,-0.018201898802103808,-0.024188974332149463,0.02738846838961356,-0.005470437192797154,0.010860719589838464,0.009342122395466201,-0.021887316944822606,-0.01358497097277815,-0.0009623471801872555,0.008637484110245628,0.014551825542463516,0.006613537839079319,0.021339591249644962,-0.0023285592907877385,0.000529778364636448,-0.006231136360970048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02406588293790343,-0.03182693352906687,,,,,,,,,,
24_std,-0.2964827866461067,0.001904957806388647,0.32451990881172554,0.014167440903608412,0.29524557149641273,0.0004274251765271868,0.006541250810796843,-0.004623810262711368,0.009999513324354904,-0.0005608877998786333,0.07624622095726521,0.0033199449554175524,0.02418792917567996,-0.0021062041835704336,0.02803009686888538,0.007003179855755444,0.09795340999796616,0.008164089775428573,1.0,0.009286690929028613,-0.018176193454036853,0.01996645823548566,0.34334489251949557,0.046320764404936494,0.3349427477740763,0.003895267474228122,0.15286638289333884,-0.008608092480827808,0.20591381538378692,-0.00981960085343327,0.02487331345344436,0.01009021296413584,0.04176177337251147,-0.003357366239776157,0.14684463180975202,0.14415420925076522,0.20351654825456533,-0.025507160970164335,-0.04739330966409489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0416246361097141,-0.0779581447079988,,,,,,,,,,
25_mean,-0.010588641687414463,0.02137293784047485,0.01023637960014028,-0.028392641370054893,0.012024991669532518,0.022462579264715607,0.004121594605870651,0.02716989053597945,0.005845199761755252,0.027245090476200714,0.012489039209492441,-0.01244721559839471,0.005889001810032106,-0.017539064393919238,0.007869290151167007,-0.02032352701447284,0.015974250477926347,0.0028533176609761364,0.009286690929028613,1.0,-0.009299754427268658,0.010325100176161481,0.0036675955445716916,0.006717295306343346,0.0036381264780703127,-0.0019080368148972839,0.014726429068201262,-0.006604161985313013,0.008656794423637575,0.012401244765465374,-0.000817201052420804,0.006996032502197084,0.014094191922503928,0.0024914764439677253,0.0034922950861480083,-0.0029155470447671046,0.011779778861182692,-0.004855263663190498,-0.0025417668915170086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025782933400832356,0.0029001609998230483,,,,,,,,,,
25_std,0.03585167464454649,0.021863766990470615,0.03136727506918593,-0.019211805291471047,0.09709612664146997,0.019074215521084136,0.07680026250515685,0.013431493302215308,0.04729820352283797,0.016417213819138413,0.0911997099254867,-0.018811623101222367,0.05358127654812852,-0.022381271634749247,0.07881033743094773,-0.025607132277651646,0.11147058950202368,0.0045968000337427576,-0.018176193454036853,-0.009299754427268658,1.0,0.012736735309557429,-0.036296378635147446,0.007926011820046985,-0.05341622432054047,-0.006734701007124525,-0.11324563684636904,0.008716357684504914,-0.034590402837092166,0.02270786610754894,0.27089416741521105,-0.0007710541440051715,0.12973479792711712,-0.005173243572229764,0.08907913370933948,0.21839114063355325,-0.08758853896748221,0.026068267139956965,-0.03250035928543919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08692832606957847,0.07900649137686526,,,,,,,,,,
26_mean,-0.005558712969735465,0.013773240268741027,0.02353038590449518,0.013064846092684743,0.01955852619469699,0.007383986933813187,0.02483179334979203,0.006369555215143928,0.017513221269959866,0.0028310478099343016,0.019322000093222817,0.013339183213393757,0.020932756898944357,0.021853170318379623,0.01844406328820221,0.006669243721667051,0.022536677906247877,-0.005236634808470432,0.01996645823548566,0.010325100176161481,0.012736735309557429,1.0,0.02101804086874091,0.15865980870150484,0.01941787118126748,-0.018003995921326815,0.024748304924817062,-0.01687955064661172,0.0023163344227377695,0.000617501110387146,-0.005835728930923714,-0.0067158679792867215,0.02339990870480797,0.003178848359967649,0.022534367758738533,-0.0029230842734029325,0.016329261738598444,0.0025718698199870024,-0.010231811359039732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004269067606572455,0.008624255949873457,,,,,,,,,,
26_std,-0.12380026044390627,0.007420795682404358,0.19695565969335846,0.0033230433862736814,0.15293376353881785,0.00891843921192656,-0.014083780024187628,-0.00444094710989155,0.015363624061651808,-0.0013624106632768435,0.03303671159065049,-0.006834790979852408,0.007527367405523312,-0.009593937045861292,0.011965585383854505,0.0031205909766469286,-0.00936613931039652,-0.005460844246686651,0.34334489251949557,0.0036675955445716916,-0.036296378635147446,0.02101804086874091,1.0,0.04332020819278777,0.729856037687234,-0.0021719666772388865,0.11837293389902512,-0.0033852219622576988,0.11911998179945114,-0.1638464549013606,0.0879224040316696,-0.008506720335114236,-0.01399417001977187,-0.010220478598241635,0.06717641987169953,0.01413928384691401,0.23272538913505006,0.1373448444085197,0.009400373998688783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22806054485126234,0.07323190629955487,,,,,,,,,,
27_mean,-0.013373412254347416,0.014679857558580763,0.03725747685815065,0.01571867472926023,0.03187717569901462,0.022496658820723995,0.017901883310028663,0.014796677838284195,0.023146940620636554,0.005277126565534873,0.020092979017803995,0.022591263884724027,0.029321604704136164,0.011054934795661577,0.02981720718630612,0.012693517745452442,0.031835934203462965,-0.018201898802103808,0.046320764404936494,0.006717295306343346,0.007926011820046985,0.15865980870150484,0.04332020819278777,1.0,0.06032431955325828,0.027893347695470097,0.020119084937703438,0.0005136080437072686,0.014193636345003311,0.01001235590198091,0.005939395219765103,0.01205034810732832,0.014670917870495957,-0.01863835391823107,0.010465134321041587,0.0045935254916307485,0.024863103647733243,-0.016596488741886288,-0.011380827623925968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03704916007590059,0.02569647322772633,,,,,,,,,,
27_std,-0.0799529120053929,0.010159958704275766,0.16962480593062768,0.012882136856919,0.11333121616295168,0.0030398423164770733,-0.02676096045728516,-0.004022295949152972,0.00790773033116711,-0.002231742830665518,0.018616705882924592,-0.0002017808674611522,-0.02447713587051671,-0.0024799589970690523,0.00013165331791425324,0.012426918084857535,-0.02286900880078391,-0.024188974332149463,0.3349427477740763,0.0036381264780703127,-0.05341622432054047,0.01941787118126748,0.729856037687234,0.06032431955325828,1.0,-0.006972482627435529,0.12301178182937199,-0.002059440990971899,0.14331709457074956,-0.020817052938375012,0.11432938101574187,-0.0027464935295015854,0.07341200065538793,-0.0038267497910844353,-0.010396560054033497,-0.061567747783116716,0.17918981684952828,-0.013080063449515133,-0.06388924218293626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1116290364586118,0.01934813742652598,,,,,,,,,,
28_mean,0.02887698755270628,-0.007183635034680213,0.00295586991464913,0.01720318637909057,0.0026591074487538327,-0.004253708092416993,0.005328001752857543,-0.008250389294118492,0.001930486539307516,-0.027785201759828203,0.002648907387953074,0.008770822040903159,0.004614941795622507,0.0024789873062361864,0.002128679534917175,0.012154317030636956,-0.0057408446861597845,0.02738846838961356,0.003895267474228122,-0.0019080368148972839,-0.006734701007124525,-0.018003995921326815,-0.0021719666772388865,0.027893347695470097,-0.006972482627435529,1.0,0.011107019405624264,0.01527532436209643,0.012935775368688325,0.003171430002669786,-0.006059782935969054,0.02303057147517068,0.00970727772880943,0.019808085712693747,0.006797975875912778,-0.004036324281663524,-0.0182358447573457,-0.0132392397125477,-0.009679447569939279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009505448279040608,-0.0001355778493451706,,,,,,,,,,
28_std,0.10809631392619766,-0.004044266434175766,0.17911587234378817,-0.00268751708674011,0.19960578027855905,0.005241522733327319,0.23526343279681114,-0.006675938200994973,0.24027162551001882,-0.0019575138827260205,0.21176290708424914,-0.00783531508912976,0.26130684804156457,-0.009755193741432465,0.2598380072911955,0.005517316499437022,0.26046487349042585,-0.005470437192797154,0.15286638289333884,0.014726429068201262,-0.11324563684636904,0.024748304924817062,0.11837293389902512,0.020119084937703438,0.12301178182937199,0.011107019405624264,1.0,-0.011372863225028468,0.02498508502445086,-0.04742668915002905,0.1913329035304473,0.0013404370093155363,0.1984219797942488,0.0011806207495168156,0.19471719258709327,-0.21526323765433608,0.13075916263415788,-0.11841399785802867,0.019298662710869514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10504318874269744,-0.10478135720968906,,,,,,,,,,
29_mean,-0.0010245404850962264,-0.014344516009442407,-0.0054674426867486695,-0.014786194275326577,-0.004563064698917348,-0.019230111792501243,-0.005918299458151075,-0.021513197035374937,-0.008351566393269913,-0.0018103805892990964,-0.009095272221719615,-0.01806617504925786,-0.004299436211471042,-0.01870345445527381,-0.00981829762692773,-0.0053288849564656045,-0.005042809870895636,0.010860719589838464,-0.008608092480827808,-0.006604161985313013,0.008716357684504914,-0.01687955064661172,-0.0033852219622576988,0.0005136080437072686,-0.002059440990971899,0.01527532436209643,-0.011372863225028468,1.0,-0.018209002579644237,-0.03607483585521698,-0.001735415123597863,0.02626378440869635,-0.012378637750540674,-0.01633763374711544,-0.014790654648582391,0.010870091699309985,-0.008590822155555128,0.005281843848485571,0.002484497802879018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003344296395421976,-0.006626075540659388,,,,,,,,,,
29_std,-0.0865420201933529,0.007637018301774818,0.11460462956522832,0.009196905229485582,0.03094966537106653,0.009559020753781539,-0.05858599730808198,-0.005085340665999704,-0.01664440980587499,0.0009349788803850489,-0.03586007003747266,-0.00019608509105076857,-0.08543858081376358,-0.004592708104213132,-0.05363850151959231,-0.005037896377210307,-0.11496522406818886,0.009342122395466201,0.20591381538378692,0.008656794423637575,-0.034590402837092166,0.0023163344227377695,0.11911998179945114,0.014193636345003311,0.14331709457074956,0.012935775368688325,0.02498508502445086,-0.018209002579644237,1.0,0.3094628344122465,0.007247757220681162,-0.00462505369964379,0.25656041221154424,-0.008309693886843625,0.30849986078189123,0.0015790978696477757,0.03452808621656548,-0.4183921672916126,-0.3706422702762912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3575387165276993,-0.20729246904735055,,,,,,,,,,
dc01_mean,-0.0009835218821561,0.007988364725300129,0.054130473348563385,0.009729189691323255,0.007762551155311786,0.016247349036083342,0.004089829505167359,0.010523195762138735,0.007212941659271791,0.0037879665145717045,-0.0029171728643004754,0.022730481672620078,-0.032749314062792564,0.022501063645253973,-0.020010247833278313,-0.0009197890633761561,-0.058776778396205764,-0.021887316944822606,-0.00981960085343327,0.012401244765465374,0.02270786610754894,0.000617501110387146,-0.1638464549013606,0.01001235590198091,-0.020817052938375012,0.003171430002669786,-0.04742668915002905,-0.03607483585521698,0.3094628344122465,1.0,0.1642988733647828,0.009857605143856255,0.1912108511818762,-0.018367383010027168,0.14062180209159994,-0.03135007412818825,-0.09478529339682655,-0.6532828903222675,-0.40442319394622667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.37194044592384506,0.22729879684571308,,,,,,,,,,
dc01_std,-0.046284563608540004,0.010812055021205169,0.010984699972641723,0.002002991732079174,0.03564261506520143,0.008590575236700869,0.0765045165765948,0.0038363761260022194,0.10228996586080875,-0.011185820245441918,0.06998400761153888,0.004282647974374456,0.05344498201818124,0.0018760348357814434,0.05712783842763236,-0.008838314832067092,0.07641832724323318,-0.01358497097277815,0.02487331345344436,-0.000817201052420804,0.27089416741521105,-0.005835728930923714,0.0879224040316696,0.005939395219765103,0.11432938101574187,-0.006059782935969054,0.1913329035304473,-0.001735415123597863,0.007247757220681162,0.1642988733647828,1.0,0.00687036920201123,0.07371416825395531,0.002770239492354897,0.05473341351361159,0.007908781221345773,0.05367018623518569,-0.21316691792858136,-0.163041628323571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02997025389717305,-0.035898484408363796,,,,,,,,,,
30_mean,-0.007049322116347175,-0.030291626456461596,-0.0004949265888804221,0.013195842335926257,0.0029179532615194385,-0.016249398716752177,-0.004638908177523249,-0.020729816736551335,-0.00018231608148337316,-0.015221389728709055,-0.0009560522497985736,-0.0007218412861213858,-0.008434348352989646,0.0016302657815580953,-0.011201736608991085,0.014634181752495964,-0.0067484042906828905,-0.0009623471801872555,0.01009021296413584,0.006996032502197084,-0.0007710541440051715,-0.0067158679792867215,-0.008506720335114236,0.01205034810732832,-0.0027464935295015854,0.02303057147517068,0.0013404370093155363,0.02626378440869635,-0.00462505369964379,0.009857605143856255,0.00687036920201123,1.0,-0.007974081561664847,0.36218106247554743,-0.0040613953665986436,-0.003114859944452554,-0.0012183326248388926,-0.005139821268486988,0.00040621533811172826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075643769208488575,0.01590978725470332,,,,,,,,,,
30_std,0.09285900968157268,0.005669348514192573,0.11237451828102457,-0.014694417145706575,0.1291584042865694,-0.0023338104306180173,0.15899036402869351,-0.00843368806133688,0.1697034408692702,0.00758120263329339,0.1399408700319471,-0.03081374723167964,0.1665146705364097,-0.03135450177992857,0.17474309817476433,-0.02093343442335472,0.10044452146054851,0.008637484110245628,0.04176177337251147,0.014094191922503928,0.12973479792711712,0.02339990870480797,-0.01399417001977187,0.014670917870495957,0.07341200065538793,0.00970727772880943,0.1984219797942488,-0.012378637750540674,0.25656041221154424,0.1912108511818762,0.07371416825395531,-0.007974081561664847,1.0,-0.001533842383958682,0.5082030397188034,-0.0635752020386141,0.006180153089235204,-0.2472224298843992,-0.2753464376477552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4802410803467288,-0.2134921074012821,,,,,,,,,,
31_mean,-0.013897633474774159,-0.004135110801899644,-0.009185696377228924,0.0040061903473665806,-0.0018729788916622212,-0.003059873034290967,-0.01842753826053235,-0.012493990015926819,-0.017482894999496432,0.003688094033892659,-0.011396088677774262,-0.0010826242953866881,-0.019796325326289905,0.00932866028539667,-0.02053795947815471,0.0004621216414493253,-0.010310905128544072,0.014551825542463516,-0.003357366239776157,0.0024914764439677253,-0.005173243572229764,0.003178848359967649,-0.010220478598241635,-0.01863835391823107,-0.0038267497910844353,0.019808085712693747,0.0011806207495168156,-0.01633763374711544,-0.008309693886843625,-0.018367383010027168,0.002770239492354897,0.36218106247554743,-0.001533842383958682,1.0,0.00417985685518915,0.008402059243956667,-0.004479640080295297,0.0013546361905874156,0.002553139026332193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0017264022213586562,-0.0009710835880256288,,,,,,,,,,
